title,imdbid,year,rating,binary
Why Not Me?,tt0162556,1999,3,1
"Straight Story, The",tt0166896,1999,3,1
Drop Dead Gorgeous,tt0157503,1999,3,1
Three to Tango,tt0144640,1999,1,0
Gigantics,tt0177507,1999,1,0
"Boondock Saints, The",tt0144117,1999,0,0
Eyes Wide Shut,tt0120663,1999,3,1
"Green Mile, The",tt0120689,1999,1,0
"Cider House Rules, The",tt0124315,1999,3,1
"Iron Giant, The",tt0129167,1999,0,0
American Pie,tt0163651,1999,2,0
Better Than Chocolate,tt0168987,1999,3,1
Fight Club,tt0137523,1999,1,0
But I&#39;m a Cheerleader,tt0179116,1999,3,1
A Walk on the Moon,tt0120613,1999,3,1
Storm of the Century,tt0135659,1999,3,1
Audition,tt0235198,1999,1,0
Bicentennial Man,tt0182789,1999,3,1
Ring,tt0289424,1999,3,1
Juha,tt0158692,1999,0,0
Introducing Dorothy Dandridge,tt0172348,1999,3,1
East Is East,tt0166175,1999,3,1
Fantasia 2000,tt0120910,1999,1,0
Human Traffic,tt0188674,1999,3,1
Boys Don&#39;t Cry,tt0171804,1999,3,1
Topsy-Turvy,tt0151568,1999,3,1
Galaxy Quest,tt0177789,1999,1,0
Payback,tt0120784,1999,1,0
Stuart Little,tt0164912,1999,1,0
Todo sobre mi madre (All About My Mother),tt0185125,1999,3,1
Memento Mori,tt0266075,1999,3,1
Sonnenallee,tt0177242,1999,1,0
Flawless,tt0155711,1999,1,0
Brokedown Palace,tt0120620,1999,3,1
Kikujiro,tt0199683,1999,0,0
Dick,tt0144168,1999,3,1
EdTV,tt0131369,1999,1,0
Sleepy Hollow,tt0162661,1999,3,1
Go!,tt0139239,1999,3,1
Wives and Daughters,tt0215364,1999,3,1
"Blair Witch Project, The",tt0185937,1999,3,1
Election,tt0126886,1999,3,1
Muppets From Space,tt0158811,1999,3,1
"Big Kahuna, The",tt0189584,1999,0,0
Magnolia,tt0175880,1999,1,0
Titus,tt0120866,1999,3,1
Man on the Moon,tt0125664,1999,1,0
6ixtynin9,tt0235154,1999,3,1
Family guy,tt0182576,1999,3,1
Message in a Bottle,tt0139462,1999,1,0
Aristocrats,tt0204082,1999,3,1
Trick,tt0162710,1999,3,1
Teaching Mrs. Tingle,tt0133046,1999,3,1
She&#39;s All That,tt0160862,1999,3,1
For Love of the Game,tt0126916,1999,2,0
Inferno,tt0139151,1999,2,0
Anywhere But Here,tt0149691,1999,3,1
Holy Smoke,tt0144715,1999,3,1
Austin Powers: The Spy Who Shagged Me,tt0145660,1999,1,0
10 Things I Hate About You,tt0147800,1999,3,1
Office Space,tt0151804,1999,1,0
"Matrix, The",tt0133093,1999,3,1
Never Been Kissed,tt0151738,1999,3,1
A Midsummer Night&#39;s Dream,tt0140379,1999,2,0
Ravenous,tt0129332,1999,1,0
Double Platinum,tt0177721,1999,3,1
Tarzan,tt0120855,1999,2,0
Cruel Intentions,tt0139134,1999,3,1
Shojo kakumei Utena: Adolescence mokushiroku,tt0243558,1999,3,1
Pocket Monsters: Mewtwo Strikes Back!,tt0190641,1999,1,0
Splendor,tt0127296,1999,3,1
South Park: Bigger Longer &amp; Uncut,tt0158983,1999,3,1
Annie,tt0207972,1999,3,1
"World is Not Enough, The",tt0143145,1999,2,0
Tomie: Anaza Feisu,tt0284565,1999,2,0
Bowfinger,tt0131325,1999,3,1
Sweet and Lowdown,tt0158371,1999,1,0
"Hurricane, The",tt0174856,1999,2,0
Asterix and Obelix vs. Caesar,tt0133385,1999,1,0
Screwed in Tallinn,tt0311926,1999,3,1
Beau travail,tt0209933,1999,3,1
Los sin nombre,tt0222368,1999,3,1
What&#39;s Cooking?,tt0197096,2000,3,1
Boiler Room,tt0181984,2000,1,0
Snatch.,tt0208092,2000,0,0
What Lies Beneath,tt0161081,2000,3,1
Blinkende lygter (&#39;Flickering Lights&#39;),tt0236027,2000,1,0
La comunidad,tt0255067,2000,3,1
Dancing at the Blue Iguana,tt0217355,2000,3,1
Charlie&#39;s Angels,tt0160127,2000,3,1
Gone in Sixty Seconds,tt0187078,2000,1,0
Gladiator,tt0172495,2000,0,0
Billy Elliot,tt0249462,2000,3,1
X-Men,tt0120903,2000,1,0
Songcatcher,tt0210299,2000,3,1
Greenfingers,tt0203540,2000,3,1
Shanghai Noon,tt0184894,2000,1,0
"Dude, Where&#39;s My Car",tt0242423,2000,2,0
Kao (Face),tt0256127,2000,3,1
Girlfight,tt0210075,2000,3,1
Batman Beyond: Return of the Joker,tt0233298,2000,3,1
Almost Famous,tt0181875,2000,3,1
Love &amp; Basketball,tt0199725,2000,3,1
Something Between Us,tt0286137,2000,3,1
Hellraiser: Inferno,tt0229440,2000,1,0
"O Brother, Where Art Thou?",tt0190590,2000,0,0
Final Destination,tt0195714,2000,1,0
Mal&egrave;na,tt0213847,2000,3,1
Little Nicky,tt0185431,2000,1,0
Tully,tt0212604,2000,0,0
Together,tt0203166,2000,3,1
Ju-on,tt0330500,2000,3,1
Amores Perros,tt0245712,2000,1,0
Dinner Rush,tt0229340,2000,3,1
Bless the Child,tt0163983,2000,2,0
Bounce,tt0186894,2000,2,0
Sakuya: yokaiden,tt0282936,2000,3,1
Mad About Mambo,tt0156757,2000,1,0
Italian for Beginners,tt0243862,2000,3,1
"Gleaners and I, The",tt0247380,2000,3,1
Requiem for a Dream,tt0180093,2000,3,1
High Fidelity,tt0146882,2000,2,0
Scream 3,tt0134084,2000,3,1
"Gift, The",tt0219699,2000,3,1
Thirteen days,tt0146309,2000,1,0
Pitch Black,tt0134847,2000,3,1
Saving Grace,tt0195234,2000,3,1
"Beach, The",tt0163978,2000,1,0
Bread and Roses,tt0212826,2000,3,1
Sordid Lives,tt0204640,2000,3,1
What Women Want,tt0207201,2000,1,0
"Way of the Gun, The",tt0202677,2000,2,0
Fa yeung nin wa (In the Mood for Love),tt0118694,2000,3,1
Dune,tt0142032,2000,3,1
Alvin and the Chipmunks Meet the Wolfman,tt0252227,2000,3,1
Rugrats in Paris:,tt0213203,2000,3,1
Memento,tt0209144,2000,1,0
Joseph: King of Dreams,tt0264734,2000,3,1
Erin Brockovich,tt0195685,2000,3,1
Hollow Man,tt0164052,2000,3,1
"Circle, The",tt0255094,2000,3,1
Return to Me,tt0122459,2000,3,1
"Cell, The",tt0209958,2000,2,0
Bamboozlee,tt0215545,2000,1,0
Vertical Limit,tt0190865,2000,1,0
J.S.A.: Joint Security Area,tt0260991,2000,2,0
"Wo hu cang long (Crouching Tiger, Hidden Dragon)",tt0190332,2000,3,1
Gundam Wing: The Movie - Endless Waltz,tt0260191,2000,3,1
Ordinary Decent Criminal,tt0160611,2000,1,0
Kevin &amp; Perry Go Large,tt0205177,2000,3,1
Mr. Accident,tt0156807,2000,3,1
Baise-Moi,tt0249380,2000,3,1
Remember the Titans,tt0210945,2000,3,1
Cast Away,tt0162222,2000,2,0
"Dish, The",tt0205873,2000,3,1
If These Walls Could Talk 2,tt0206036,2000,3,1
Some Voices,tt0218616,2000,2,0
Finding Forrester,tt0181536,2000,2,0
Tomie: Replay,tt0279474,2000,3,1
Tadpole,tt0271219,2000,2,0
Leprechaun in the Hood,tt0209095,2000,1,0
Autumn in New York,tt0174480,2000,1,0
Supernova,tt0134983,2000,3,1
102 Dalmatians,tt0211181,2000,3,1
Pay it Foward,tt0223897,2000,3,1
Blue&#39;s Big Musical Movie,tt0193019,2000,3,1
Dark Days,tt0235327,2000,0,0
"6th Day, The",tt0216216,2000,3,1
Titan A.E.,tt0120913,2000,3,1
Spiral,tt0244870,2000,3,1
Chicken Run,tt0120630,2000,3,1
Red Planet,tt0199753,2000,0,0
Unbreakable,tt0217869,2000,0,0
Romeo Must Die,tt0165929,2000,0,0
A Good Baby,tt0155723,2000,3,1
Dancer in the Dark,tt0168629,2000,3,1
Meet the Parents,tt0212338,2000,2,0
"Tigger Movie, The",tt0220099,2000,0,0
Sexy Beast,tt0203119,2000,2,0
Mission to Mars,tt0183523,2000,1,0
Dragonheart: A New Beginning,tt0214641,2000,0,0
Chocolat,tt0241303,2000,3,1
Is It Fall Yet,tt0250440,2000,3,1
Life-Size,tt0200809,2000,3,1
"Emperor&#39;s New Groove, The",tt0120917,2000,3,1
Pokemon: The Movie 2000,tt0257001,2000,3,1
An Extremely Goofy Movie,tt0208185,2000,1,0
Best in Show,tt0218839,2000,3,1
28 Days,tt0191754,2000,3,1
Ju-on 2,tt0330501,2000,2,0
Traffic,tt0181865,2000,3,1
Dinosaur,tt0130623,2000,3,1
Hanging Up,tt0162983,2000,3,1
Santa who?,tt0251382,2000,1,0
Urbania,tt0182508,2000,1,0
"Man Who Cried, The",tt0206917,2000,3,1
Miss Congeniality,tt0212346,2000,3,1
"Little Mermaid 2: Return to the Sea, The",tt0240684,2000,3,1
Roozi ke zan shodam,tt0260332,2000,3,1
"Road to El Dorado, The",tt0138749,2000,0,0
Picture Claire,tt0263215,2000,3,1
Beautiful Creatures,tt0221889,2000,3,1
Coyote Ugly,tt0200550,2000,3,1
Bring It On,tt0204946,2000,3,1
American Psycho,tt0144084,2000,1,0
"Patriot, The",tt0187393,2000,3,1
Center Stage,tt0210616,2000,3,1
Cherry Falls,tt0175526,2000,3,1
Scary Movie,tt0175142,2000,3,1
"Whole Nine Yards, The",tt0190138,2000,3,1
Where the Heart Is,tt0198021,2000,3,1
Ring 0: Birthday (Ringu 0: B&acirc;sudei),tt0235712,2000,3,1
Ginger Snaps,tt0210070,2000,3,1
Mission: Impossible II,tt0120755,2000,0,0
Cecil B. Demented,tt0173716,2000,3,1
Battle Royale,tt0266308,2000,3,1
"Isle, The",tt0255589,2000,1,0
Juste une question d&#39;amour,tt0231844,2000,2,0
Eeny Meeny,tt0230183,2000,3,1
How the Grinch Stole Christmas,tt0170016,2000,3,1
Space Cowboys,tt0186566,2000,2,0
Titanic - La leggenda continua,tt0330994,2000,3,1
Spacked out,tt0282753,2000,1,0
La fidelite,tt0204761,2000,3,1
Next Friday,tt0195945,2000,2,0
He Died with a Felafel in His Hand,tt0172543,2001,3,1
Riding in Cars with Boys,tt0200027,2001,3,1
Training Day,tt0139654,2001,1,0
"One, The",tt0267804,2001,0,0
L&#39;uomo in pi&ugrave;,tt0295671,2001,1,0
Lost and Delirious,tt0245238,2001,3,1
Fat Girl,tt0243255,2001,3,1
Kate &amp; Leopold,tt0035423,2001,2,0
Heartbreakers,tt0125022,2001,3,1
Black Hawk Down,tt0265086,2001,0,0
War Bride,tt0244297,2001,3,1
Ghosts of Mars,tt0228333,2001,3,1
Heist,tt0252503,2001,3,1
Harry Potter and the Sorcerer&#39;s Stone,tt0241527,2001,3,1
Miss Minoes (a.k.a Undercover Kitty),tt0279231,2001,3,1
Arite hime/Princess Arete,tt0306474,2001,3,1
Hedwig and the Angry Inch,tt0248845,2001,3,1
American Outlaws,tt0244000,2001,1,0
Impostor,tt0160399,2001,0,0
"51st State, The",tt0227984,2001,0,0
Don&#39;t Say A Word,tt0260866,2001,3,1
Shallow Hal,tt0256380,2001,3,1
Jason X,tt0211443,2001,3,1
Cowboy Bebop: The Movie,tt0275277,2001,3,1
"Atlantis Conspiracy, The",tt0253595,2001,3,1
Y tu mama tambien,tt0245574,2001,0,0
Gypsy 83,tt0251110,2001,3,1
"Wedding Planner, The",tt0209475,2001,3,1
"Others, The",tt0230600,2001,3,1
Spirited Away,tt0245429,2001,3,1
Antitrust,tt0218817,2001,2,0
High Heels and Low Lifes,tt0253126,2001,3,1
Lovely and Amazing,tt0258273,2001,3,1
Monsoon Wedding,tt0265343,2001,3,1
Pearl Harbor,tt0213149,2001,2,0
Jeepers Creepers,tt0263488,2001,3,1
Thir13en Ghosts,tt0245674,2001,1,0
Tomie: Re-birth,tt0348225,2001,3,1
Planet of the Apes,tt0133152,2001,3,1
"Curse of the Jade Scorpion, The",tt0256524,2001,3,1
Dagon,tt0264508,2001,3,1
Kabhi Khushi Kabhie Gham...,tt0248126,2001,3,1
"Score, The",tt0227445,2001,0,0
"Mexican, The",tt0236493,2001,1,0
El Espinazo del Diablo,tt0256009,2001,1,0
"Mystic Masseur, The",tt0282771,2001,2,0
Amelie,tt0211915,2001,3,1
Shaolin Soccer,tt0286112,2001,0,0
Super Troopers,tt0247745,2001,1,0
Escanaba in da Moonlight,tt0180679,2001,0,0
Suicide Club,tt0312843,2001,3,1
Serendipity,tt0240890,2001,3,1
Human Nature,tt0219822,2001,3,1
Mostly Martha,tt0246772,2001,3,1
Artificial Intelligence: AI,tt0212720,2001,1,0
Me Without You,tt0263725,2001,3,1
From Hell,tt0120681,2001,3,1
Goyangileul butaghae (Take Care of My Cat),tt0296658,2001,3,1
Spy Kids,tt0227538,2001,3,1
"Fast and the Furious, The",tt0232500,2001,1,0
American Pie 2,tt0252866,2001,3,1
Someone Like You...,tt0244970,2001,3,1
Amazons and Gladiators,tt0275913,2001,3,1
Shrek,tt0126029,2001,1,0
Zaion: I Wish You Were Here,tt2321187,2001,3,1
A Beautiful Mind,tt0268978,2001,1,0
Mulholland Dr.,tt0166924,2001,3,1
Finder&#39;s Fee,tt0192023,2001,1,0
L.I.E.,tt0242587,2001,1,0
Blow,tt0221027,2001,1,0
Ghost World,tt0162346,2001,3,1
Lagaan - Once Upon a Time in India,tt0169102,2001,3,1
Glitter,tt0118589,2001,3,1
Chori Chori Chupke Chupke,tt0256692,2001,1,0
Kairo,tt0286751,2001,3,1
In the Bedroom,tt0247425,2001,3,1
"Mummy Returns, The",tt0209163,2001,3,1
Swordfish,tt0244244,2001,1,0
Tremors 3: Back to Perfection,tt0259685,2001,3,1
Arachnid,tt0271972,2001,3,1
Stranded,tt0283015,2001,3,1
Behind Enemy Lines,tt0159273,2001,0,0
"Piano Teacher, The",tt0254686,2001,3,1
Read My Lips,tt0274117,2001,3,1
Kissing Jessica Stein,tt0264761,2001,3,1
Hundstage,tt0290661,2001,3,1
Waking Life,tt0243017,2001,3,1
Valentine,tt0242998,2001,2,0
Manic,tt0252684,2001,3,1
"Legend of Suriyothai, The",tt0290879,2001,3,1
"Breed, The",tt0265104,2001,0,0
Vanilla Sky,tt0259711,2001,1,0
"Princess Diaries, The",tt0247638,2001,3,1
Legally Blonde,tt0250494,2001,3,1
Tanguy,tt0274155,2001,1,0
Monkeybone,tt0166276,2001,3,1
Gosford Park,tt0280707,2001,3,1
Lara Croft: Tomb Raider,tt0146316,2001,0,0
Ocean&#39;s Eleven,tt0240772,2001,1,0
Elvira&#39;s Haunted Hills,tt0265171,2001,3,1
"Majestic, The",tt0268995,2001,1,0
Brotherhood of the Wolf,tt0237534,2001,2,0
Kiss of the Dragon,tt0271027,2001,1,0
Wit,tt0243664,2001,3,1
Hitched,tt0272127,2001,3,1
"Monsters, Inc.",tt0198781,2001,1,0
Donnie Darko,tt0246578,2001,3,1
Nowhere in Africa,tt0161860,2001,3,1
Evolution,tt0251075,2001,3,1
Late Marriage,tt0287471,2001,2,0
Sister Mary Explains it All,tt0250739,2001,3,1
Bridget Jones&#39;s Diary,tt0243155,2001,3,1
Slashers,tt0286975,2001,3,1
Josie and the Pussycats,tt0236348,2001,3,1
Epoch,tt0233657,2001,1,0
Hannibal,tt0212985,2001,3,1
Lucky Girl (a.k.a. My Daughter&#39;s Secret Life),tt0279204,2001,3,1
"Navigators, The",tt0279977,2001,1,0
Not Another Teen Movie,tt0277371,2001,3,1
Rush Hour 2,tt0266915,2001,0,0
La fille de Keltoum,tt0312687,2001,3,1
Osmosis Jones,tt0181739,2001,3,1
Zoolander,tt0196229,2001,3,1
"Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)",tt0214529,2001,3,1
Caos,tt0265116,2001,3,1
Moulin Rouge!,tt0203009,2001,3,1
Go,tt0299937,2001,2,0
Rat Race,tt0250687,2001,3,1
Dr. Dolittle 2,tt0240462,2001,3,1
Atlantis: The Lost Empire,tt0230011,2001,1,0
"Royal Tenenbaums, The",tt0265666,2001,3,1
A Knight&#39;s Tale,tt0183790,2001,2,0
"Hidden Half (Nimeh-ye penhan), The",tt0277925,2001,3,1
Samsara,tt0196069,2001,0,0
Baran,tt0233841,2001,0,0
Save the Last Dance,tt0206275,2001,3,1
"Mists of Avalon, The",tt0244353,2001,3,1
Along Came A Spider,tt0164334,2001,3,1
Wied&#378;min (The Hexer),tt0300657,2001,3,1
In the Time of the Butterflies,tt0263467,2001,3,1
Waiting For Godot,tt0276613,2001,0,0
Jay and Silent Bob Strike Back,tt0261392,2001,3,1
I Am Sam,tt0277027,2001,3,1
Le fate ignoranti,tt0274497,2001,3,1
Millennium Actress,tt0291350,2001,2,0
Wet Hot American Summer,tt0243655,2001,3,1
Monster&#39;s Ball,tt0285742,2001,2,0
"Glass House, The",tt0221218,2001,3,1
"Lord of the Rings: The Fellowship of the Ring, The",tt0120737,2001,1,0
Scary Movie 2,tt0257106,2001,3,1
Recess: School&#39;s Out,tt0265632,2001,3,1
Charlotte Gray,tt0245046,2001,3,1
God Is Great and I&#39;m Not,tt0287986,2001,1,0
How High,tt0278488,2001,1,0
Original Sin,tt0218922,2001,1,0
Volcano High,tt0301429,2001,3,1
"Yes, But...",tt0246278,2001,3,1
K-PAX,tt0272152,2001,1,0
Jurassic Park III,tt0163025,2001,2,0
Band of Brothers,tt0185906,2001,1,0
Jump Tomorrow,tt0273300,2001,3,1
Catch Me If You Can,tt0264464,2002,1,0
Below,tt0276816,2002,0,0
28 Days Later...,tt0289043,2002,3,1
Resident Evil,tt0120804,2002,3,1
Ripley&#39;s Game,tt0265651,2002,1,0
Spider-Man,tt0145487,2002,1,0
Sympathy for Mr. Vengeance,tt0310775,2002,3,1
Dirty Pretty Things,tt0301199,2002,3,1
Real Women Have Curves,tt0296166,2002,3,1
Red Dragon,tt0289765,2002,1,0
Bang Bang You&#39;re Dead,tt0288439,2002,1,0
Cabin Fever,tt0303816,2002,3,1
25th Hour,tt0307901,2002,2,0
Panic Room,tt0258000,2002,3,1
Yossi &amp; Jagger,tt0334754,2002,2,0
Ten,tt0301978,2002,3,1
Gerry,tt0302674,2002,0,0
"Transporter, The",tt0293662,2002,0,0
"Sweetest Thing, The",tt0253867,2002,3,1
"Good Girl, The",tt0279113,2002,3,1
"Banger Sisters, The",tt0280460,2002,3,1
Secretary,tt0274812,2002,3,1
Armitage: Dual Matrix,tt0303678,2002,1,0
"Pianist, The",tt0253474,2002,1,0
Spy Kids 2: Island of Lost Dreams,tt0287717,2002,3,1
Two Weeks Notice,tt0313737,2002,3,1
demonlover,tt0284034,2002,3,1
"Importance of Being Earnest, The",tt0278500,2002,3,1
Star Trek: Nemesis,tt0253754,2002,1,0
Intimate Stories,tt0291988,2002,3,1
Ju-on: The Grudge,tt0364385,2002,3,1
A Walk to Remember,tt0281358,2002,3,1
Chicago,tt0299658,2002,3,1
"Master of Disguise, The",tt0295427,2002,1,0
Harry Potter and the Chamber of Secrets,tt0295297,2002,3,1
Waking Up in Reno,tt0219400,2002,3,1
Infernal Affairs,tt0338564,2002,1,0
Big Girls Don&#39;t Cry,tt0291213,2002,3,1
About a Boy,tt0276751,2002,2,0
Dragonfly,tt0259288,2002,1,0
Spider,tt0278731,2002,2,0
"Scorpion King, The",tt0277296,2002,0,0
A mi madre le gustan las mujeres,tt0306432,2002,3,1
"Vagina Monologues, The",tt0244283,2002,0,0
Cadet Kelly,tt0294425,2002,3,1
One Hour Photo,tt0265459,2002,1,0
Unfaithful,tt0250797,2002,3,1
Dracula: Pages from a Virgin&#39;s Diary,tt0293113,2002,1,0
Devdas,tt0238936,2002,3,1
Time Changer,tt0295725,2002,0,0
Crossroads,tt0275022,2002,3,1
City of God,tt0317248,2002,1,0
"Magdalene Sisters, The",tt0318411,2002,3,1
Cube2: Hypercube,tt0285492,2002,3,1
Dark Water (Honogurai mizu no soko kara),tt0308379,2002,3,1
Spun,tt0283003,2002,3,1
Road to Perdition,tt0257044,2002,0,0
Austin Powers in Goldmember,tt0295178,2002,1,0
"Powerpuff Girls, The",tt0289408,2002,3,1
Blade II,tt0187738,2002,1,0
Carrie,tt0319970,2002,3,1
Barbie as Rapunzel,tt0313255,2002,0,0
Drumline,tt0303933,2002,1,0
Funny Ha Ha,tt0327753,2002,3,1
Gangs of New York,tt0217505,2002,1,0
Reign of Fire,tt0253556,2002,1,0
"Hot Chick, The",tt0302640,2002,3,1
"Ring, The",tt0298130,2002,3,1
Amandla! A Revolution in Four Part Harmony,tt0303297,2002,3,1
Low-Flying Aircraft,tt0190975,2002,3,1
High Crimes,tt0257756,2002,3,1
We Were Soldiers,tt0277434,2002,3,1
Queen of the Damned,tt0238546,2002,3,1
Insomnia,tt0278504,2002,1,0
"Tuxedo, The",tt0290095,2002,0,0
Phone Booth,tt0183649,2002,1,0
WiseGirls,tt0284655,2002,3,1
Is It College Yet?,tt0285627,2002,3,1
Treasure Planet,tt0133240,2002,3,1
Blue Crush,tt0300532,2002,3,1
Far from Heaven,tt0297884,2002,3,1
Antwone Fisher,tt0168786,2002,1,0
Irreversible,tt0290673,2002,1,0
Life or Something Like It,tt0282687,2002,3,1
Embrassez qui vous voudrez,tt0290916,2002,3,1
Femme Fatale,tt0280665,2002,3,1
No Night Is Too Long,tt0313410,2002,1,0
Windtalkers,tt0245562,2002,0,0
Hable con ella [Talk to Her],tt0287467,2002,3,1
"Lord of the Rings: The Two Towers, The",tt0167261,2002,1,0
"Coast Guard, The",tt0341384,2002,1,0
Froid comme l&#39;&eacute;t&eacute; (Cold as Summer),tt0305589,2002,3,1
Marion Bridge,tt0329355,2002,3,1
White Oleander,tt0283139,2002,3,1
8 femmes,tt0283832,2002,3,1
"Dangerous Lives of Altar Boys, The",tt0238924,2002,1,0
May,tt0303361,2002,3,1
Maggie and Annie,tt0426089,2002,3,1
Home Room,tt0264689,2002,3,1
Cypher,tt0284978,2002,1,0
All or Nothing,tt0286261,2002,3,1
Tipping the Velvet,tt0324264,2002,3,1
Signs,tt0286106,2002,1,0
"Quiet American, The",tt0258068,2002,2,0
Mr Deeds,tt0280590,2002,2,0
Neko no ongaeshi (The cat returns),tt0347618,2002,3,1
"Bourne Identity, The",tt0258463,2002,1,0
Adaptation,tt0268126,2002,3,1
Spirit: Stallion of the Cimarron,tt0166813,2002,1,0
Equilibrium,tt0238380,2002,1,0
"Hours, The",tt0274558,2002,3,1
My Big Fat Greek Wedding,tt0259446,2002,3,1
Lilya 4-Ever,tt0300140,2002,3,1
Bend It Like Beckham,tt0286499,2002,3,1
Death to Smoochy,tt0266452,2002,2,0
Undercover Brother,tt0279493,2002,3,1
Scooby-Doo,tt0267913,2002,3,1
They,tt0283632,2002,3,1
Frida,tt0120679,2002,2,0
Rabbit-Proof Fence,tt0252444,2002,3,1
Sweet Sixteen,tt0313670,2002,0,0
Charlotte Sometimes,tt0284478,2002,2,0
Tomie: Saishuu-sho - kindan no kajitsu,tt0348226,2002,3,1
Amen.,tt0280653,2002,1,0
"Rats, The",tt0282418,2002,3,1
Dog Soldiers,tt0280609,2002,0,0
Friday After Next,tt0293815,2002,2,0
"Twilight Samurai, The",tt0351817,2002,3,1
Maid in Manhattan,tt0252076,2002,3,1
Divine Secrets of the Ya-Ya Sisterhood,tt0279778,2002,3,1
Star Wars: Episode II - Attack of the Clones,tt0121765,2002,3,1
24 Hour Party People,tt0274309,2002,1,0
Igby Goes Down,tt0280760,2002,2,0
"Santa Clause 2, The",tt0304669,2002,1,0
Lilo and Stitch,tt0275847,2002,3,1
Naqoyqatsi,tt0145937,2002,0,0
"Rules of Attraction, The",tt0292644,2002,3,1
Ying xiong (Hero),tt0299977,2002,3,1
Moonlight Mile,tt0179098,2002,3,1
Tan de repente,tt0324158,2002,3,1
8 Mile,tt0298203,2002,1,0
Ice Age,tt0268380,2002,0,0
Die Another Day,tt0246460,2002,2,0
Solaris,tt0307479,2002,1,0
Men in Black II,tt0120912,2002,1,0
Tuck Everlasting,tt0283084,2002,3,1
Snow Dogs,tt0281373,2002,1,0
"Hunchback of  Notre Dame II, The",tt0257778,2002,1,0
Minority Report,tt0181689,2002,1,0
Wilbur Wants to Kill Himself,tt0329767,2002,3,1
I Spy,tt0297181,2002,1,0
xXx,tt0295701,2002,1,0
"Adventures of Pluto Nash, The",tt0180052,2002,2,0
S1m0ne,tt0258153,2002,3,1
Punch-Drunk Love,tt0272338,2002,1,0
About Schmidt,tt0257360,2002,1,0
Teknolust,tt0270688,2002,3,1
Whale Rider,tt0298228,2002,3,1
I&#39;m with Lucy,tt0282593,2002,0,0
Sweet Home Alabama,tt0256415,2002,3,1
Los lunes al sol,tt0319769,2002,1,0
Confessions of a Dangerous Mind,tt0270288,2002,2,0
Valami Amerika,tt0303184,2002,1,0
A la folie... pas du tout,tt0291579,2002,3,1
Asterix &amp; Obelix: Mission Cleopatra (Ast&eacute;rix et Ob&eacute;lix: Mission Cl&eacute;op&acirc;tre),tt0250223,2002,3,1
Rose Red,tt0259153,2002,3,1
"Mothman Prophecies, The",tt0265349,2002,2,0
"Wild Thornberrys Movie, The",tt0282120,2002,3,1
El bonaerense,tt0315850,2002,1,0
K-19: The Widowmaker,tt0267626,2002,0,0
Calendar Girls,tt0337909,2003,3,1
"Core, The",tt0298814,2003,3,1
House of the Dead,tt0317676,2003,2,0
"Barbarian Invasions, The",tt0338135,2003,3,1
"Mother, The",tt0323298,2003,3,1
I Capture the Castle,tt0300015,2003,3,1
Mona Lisa Smile,tt0304415,2003,3,1
Charlie&#39;s Angels: Full Throttle,tt0305357,2003,3,1
Angels in America,tt0318997,2003,3,1
Underworld,tt0320691,2003,3,1
Tough Luck,tt0376263,2003,0,0
"Matrix Revolutions, The",tt0242653,2003,3,1
Sunset Story,tt0368310,2003,3,1
2 Fast 2 Furious,tt0322259,2003,1,0
Identity,tt0309698,2003,1,0
Basic,tt0264395,2003,3,1
Bruce Almighty,tt0315327,2003,3,1
