title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
"Witches, The",tt0100944,1990,P,UK,0,Warner Bros. Pictures,PG,Adventure,0,1,M,6.8
A Tale of Springtime,tt0097106,1990,P,France,2,Orion Classics,PG,Comedy,0,0,M,7.4
Tremors,tt0100814,1990,P,USA,0,MCA/Universal Pictures,PG-13,Comedy,0,2,M,7.2
"Nasty Girl (Das schreckliche M&auml;dchen), The",tt0100557,1990,P,West Germany,3,Miramax,PG-13,Comedy,0,1,M,7.4
"Russia House, The",tt0100530,1990,F,USA,0,MGM Home Entertainment,R,Drama,0,1,M,6.1
Edward Scissorhands,tt0099487,1990,P,USA,0,20th Century Fox,PG-13,Drama,2,0,M,7.9
"Long Walk Home, The",tt0100046,1990,P,USA,1,Miramax,PG,Drama,0,1,M,7.3
I Hired a Contract Killer,tt0099818,1990,F,Finland,0,N/A,NOT RATED,Comedy,0,1,M,7.3
Die Hard 2,tt0099423,1990,P,USA,0,20th Century Fox,R,Action,0,2,M,7.1
"Welcome Home, Roxy Carmichael",tt0100911,1990,P,UK,2,Paramount Home Video,PG-13,Comedy,1,0,M,5.9
I love you to death,tt0099819,1990,P,USA,1,Sony Pictures Home Entertainment,R,Comedy,0,1,M,6.4
Where the Heart Is,tt0100924,1990,P,USA,0,Touchstone Pictures,R,Comedy,0,1,M,6.1
Hidden Agenda,tt0099768,1990,P,UK,0,HBO Video,R,Drama,0,0,M,7.0
Cry-Baby,tt0099329,1990,P,USA,1,Universal Pictures,PG-13,Comedy,0,1,M,6.5
Metropolitan,tt0100142,1990,P,USA,0,Rialto Pictures,PG-13,Comedy,0,0,M,7.5
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,tt0103060,1991,P,USA,0,WARNER BROTHERS PICTURES,PG,Action,0,3,M,6.0
Toy Soldiers,tt0103112,1991,F,USA,0,Sony Pictures Home Entertainment,R,Action,0,3,M,6.5
Into The Woods,tt0099851,1991,P,USA,0,,UNRATED,Comedy,0,1,M,8.5
Hudson Hawk,tt0102070,1991,P,USA,0,TriStar Pictures,R,Action,0,4,M,5.8
Omohide poro poro,tt0102587,1991,P,Japan,1,GKIDS,PG,Animation,0,1,M,7.7
L.A. Story,tt0102250,1991,P,USA,0,Live Home Video,PG-13,Comedy,0,1,M,6.7
Tacones Lejanos,tt0103030,1991,P,Spain,6,CiBy 2000,R,Comedy,0,2,M,7.2
An American Tail: Fievel Goes West,tt0101329,1991,P,USA,0,Universal Pictures,G,Animation,0,2,M,6.5
Critters 3,tt0101627,1991,P,USA,0,WARNER BROTHERS PICTURES,PG-13,Comedy,0,1,M,4.3
Robin Hood: Prince of Thieves,tt0102798,1991,P,USA,0,Warner Bros. Pictures,PG-13,Action,0,1,M,6.9
Don&#39;t Tell Mom the Babysitter&#39;s Dead,tt0101757,1991,P,USA,0,N/A,PG-13,Comedy,1,1,M,6.1
Beauty and the Beast,tt0101414,1991,P,USA,1,Buena Vista,G,Animation,3,6,M,8.0
Impromptu,tt0102103,1991,P,UK,1,MGM Home Entertainment,PG-13,Biography,1,0,M,7.0
Life Stinks,tt0102303,1991,F,USA,0,MGM,PG-13,Comedy,0,4,M,5.8
Riff-Raff,tt0100491,1991,F,UK,0,Parallax Pictures,UNRATED,Comedy,0,0,M,7.1
"Princess and the Goblin, The",tt0107875,1991,P,UK,2,GT Media,G,Animation,0,1,M,6.9
&#39;Merci la vie&#39;,tt0102436,1991,P,France,1,N/A,N/A,Drama,0,0,M,6.8
"Fisher King, The",tt0101889,1991,P,USA,0,TriStar Pictures,R,Comedy,0,1,M,7.6
Closet Land,tt0101597,1991,F,USA,1,Media Home Entertainment,R,Drama,0,0,M,7.2
Fried Green Tomatoes,tt0101921,1991,P,USA,3,Universal Pictures,PG-13,Drama,0,0,M,7.7
Lethal Games,tt0100009,1991,P,USA,0,N/A,N/A,Action,0,1,M,3.6
Salmonberries,tt0102829,1991,P,Germany,3,Wolfe Video,R,Drama,0,1,M,6.3
Terminator 2: Judgement Day,tt0103064,1991,P,USA,1,TriStar Pictures,R,Action,0,2,M,8.5
Point Break,tt0102685,1991,F,Japan,0,Twentieth Century Fox Home Entertainment,R,Action,0,0,F,7.2
My Girl,tt0102492,1991,P,USA,4,Sony Pictures Home Entertainment,PG,Comedy,0,0,M,6.9
"Object of Beauty, The",tt0102573,1991,P,UK,0,Live Home Video,R,Comedy,0,1,M,5.7
Dragon Ball Z: Cooler&#39;s Revenge,tt1125254,1991,F,Japan,0,FUNimation Entertainment,TV-PG,Animation,1,1,M,7.3
Cape Fear,tt0101540,1991,P,USA,0,MCA/Universal Pictures,R,Crime,0,3,M,7.3
Defending Your Life,tt0101698,1991,P,USA,0,Warner Home Video,PG,Comedy,0,1,M,7.3
"Last Boy Scout, The",tt0102266,1991,P,USA,0,Warner Home Video,R,Action,0,2,M,7.0
Europa,tt0101829,1991,F,Spain,0,Criterion Collection,R,Drama,0,0,M,7.7
"Silence of the Lambs, The",tt0102926,1991,P,USA,0,Orion Pictures Corporation,R,Crime,0,1,M,8.6
"Double Life of Veronique, The",tt0101765,1991,P,France,0,Criterion Collection,R,Drama,0,0,M,7.8
Shakes the Clown,tt0102898,1991,P,USA,0,Sony Pictures Home Entertainment,R,Comedy,0,0,M,5.6
Madonna: Truth or Dare,tt0102370,1991,P,USA,1,Miramax Films,R,Documentary,0,0,M,6.2
"Linguini Incident, The",tt0102313,1991,P,USA,0,Academy Entertainment,R,Comedy,0,1,M,6.4
Hachi-gatsu no rapusodi,tt0101991,1991,P,Japan,0,N/A,PG,Drama,1,0,F,7.3
Soapdish,tt0102951,1991,P,USA,1,Paramount Home Video,PG-13,Comedy,0,3,M,6.5
Thelma &amp; Louise,tt0103074,1991,P,USA,0,MGM,R,Adventure,1,0,M,7.4
Daughters of the Dust,tt0104057,1991,P,UK,0,Kino International,TV-PG,Drama,1,0,F,6.5
"Addams Family, The",tt0101272,1991,P,USA,0,Paramount Pictures,PG-13,Comedy,1,2,M,6.9
Night on Earth,tt0102536,1991,P,France,0,Criterion Collection,R,Comedy,0,0,M,7.8
Neon City,tt0104981,1991,P,USA,0,Trimark,R,Action,0,0,M,5.3
Slacker,tt0102943,1991,P,USA,0,The Criterion Collection,R,Comedy,0,1,M,7.1
Other Peoples Money,tt0102609,1991,P,USA,2,Warner Home Video,R,Comedy,0,2,M,6.1
Rubin and Ed,tt0102817,1991,F,UK,0,Working Title Films,PG-13,Comedy,0,1,M,7.4
Raise the Red Lantern,tt0101640,1991,P,China,2,China Film Co-Production Corporation,PG,Drama,0,0,M,8.2
"People Under the Stairs, The",tt0105121,1991,P,USA,0,Universal Pictures,R,Comedy,0,0,M,6.4
JFK,tt0102138,1991,P,France,0,Warner Bros.,R,Drama,0,2,M,8.0
Paprika,tt0098063,1991,P,Italy,3,N/A,UNRATED,Drama,0,0,M,5.6
City Slickers,tt0101587,1991,P,USA,0,Columbia Pictures,PG-13,Comedy,0,0,M,6.7
Gas Food Lodging,tt0104321,1992,P,USA,2,Sony Pictures Home Entertainment,R,Drama,1,1,F,6.7
Candyman,tt0103919,1992,P,USA,0,Sony Pictures Home Entertainment,R,Horror,0,1,M,6.6
Alien 3,tt0103644,1992,F,USA,3,Twentieth Century Fox Home Entertainment,R,Action,0,5,M,6.4
Leaving Normal,tt0104697,1992,P,USA,3,MCA Universal Home Video,R,Comedy,0,0,M,6.7
Enchanted April,tt0101811,1992,P,UK,0,Miramax,PG,Drama,1,1,M,7.4
Un Coeur en Hiver,tt0105682,1992,P,France,2,Koch Lorber Films,N/A,Drama,0,0,M,7.7
Buffy the Vampire Slayer,tt0103893,1992,P,USA,3,20th Century Fox,PG-13,Action,0,0,M,5.6
Death Becomes Her,tt0104070,1992,P,USA,3,N/A,PG-13,Comedy,0,2,M,6.5
Dracula,tt0103874,1992,P,USA,0,Columbia Pictures,R,Horror,0,1,M,7.5
Damage,tt0104237,1992,P,UK,0,Sony Pictures Home Entertainment,R,Drama,1,1,M,6.9
Dragon Ball Z: The Return of Cooler,tt0142237,1992,F,Japan,0,N/A,NOT RATED,Animation,1,0,M,7.2
Peter&#39;s Friends,tt0105130,1992,P,UK,0,HBO Video,R,Comedy,0,1,M,7.0
Sister Act,tt0105417,1992,P,USA,2,Buena Vista,PG,Comedy,0,1,M,6.3
Twin Peaks: Fire Walk With Me,tt0105665,1992,P,USA,0,New Line Cinema,R,Drama,0,4,M,7.2
Sarafina!,tt0105316,1992,P,South Africa,0,Miramax,PG-13,Drama,0,1,M,6.4
Baraka,tt0103767,1992,F,USA,0,Magidson Films,NOT RATED,Documentary,1,2,M,8.6
This is My Life,tt0105577,1992,P,USA,2,20th Century Fox,PG-13,Drama,1,0,F,6.0
Toys,tt0105629,1992,P,USA,0,Twentieth Century Fox Home Entertainment,PG-13,Adventure,1,0,M,5.0
Malcolm X,tt0104797,1992,P,USA,0,Warner Bros.,PG-13,Biography,0,2,M,7.7
Home Alone 2: Lost in New York,tt0104431,1992,P,USA,0,20th Century Fox,PG,Adventure,0,2,M,6.7
"Cutting Edge, The",tt0104040,1992,P,USA,0,MGM Home Entertainment,PG,Drama,0,1,M,6.9
A League of Their Own,tt0104694,1992,P,USA,0,Columbia Pictures,PG,Comedy,1,0,M,7.2
Boomerang,tt0103859,1992,P,USA,0,Paramount Pictures,R,Comedy,0,2,M,5.4
Hard Boiled,tt0104684,1992,F,Hong Kong,0,Rim,R,Action,0,1,M,7.9
Unforgiven,tt0105695,1992,P,USA,0,Warner Bros. Pictures,R,Drama,0,1,M,8.2
Bitter Moon,tt0104779,1992,P,France,2,Lionsgate,R,Drama,0,2,M,7.2
Howards End,tt0104454,1992,P,UK,2,Sony Pictures Home Entertainment,PG,Drama,1,0,M,7.5
Batman Returns,tt0103776,1992,F,USA,1,Warner Bros. Pictures,PG-13,Action,0,3,M,7.0
FernGully: The Last Rainforest,tt0104254,1992,P,Australia,0,Fox,G,Animation,1,0,M,6.5
"Bikini Carwash Company, The",tt0103812,1992,P,USA,1,Krazy Karwash Kompany Inc,R,Comedy,0,1,M,4.7
Como agua para chocolate,tt0103994,1992,P,Mexico,4,Miramax,R,Drama,2,0,M,7.2
Dead Alive,tt0103873,1992,P,New Zealand,3,Trimark Pictures,R,Comedy,0,3,M,7.5
Husbands and Wives,tt0104466,1992,P,USA,1,Sony Pictures Home Entertainment,R,Comedy,0,0,M,7.6
Straight Talk,tt0105481,1992,P,USA,3,Hollywood Pictures,PG,Comedy,1,2,M,5.7
Hellraiser III: Hell on Earth,tt0104409,1992,P,USA,0,Paramount Home Video,R,Horror,0,3,M,5.5
Single White Female,tt0105414,1992,P,USA,1,Columbia Pictures,R,Drama,0,1,M,6.3
Reservoir Dogs,tt0105236,1992,F,USA,0,Miramax Films,R,Crime,0,3,M,8.3
"Player, The",tt0105151,1992,P,USA,0,Fine Line Features,R,Comedy,0,2,M,7.6
Glengarry Glen Ross,tt0104348,1992,F,USA,0,Artisan Home Entertainment,R,Crime,0,2,M,7.8
Aladdin,tt0103639,1992,F,USA,1,Buena Vista Distribution Compa,G,Animation,1,13,M,8.0
El Mariachi,tt0104815,1992,F,Mexico,0,Sony Pictures Home Entertainment,R,Action,0,1,M,6.9
Ladybugs,tt0104670,1992,P,USA,1,Paramount Home Video,PG-13,Comedy,0,1,F,5.3
Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,tt1517470,1992,F,Japan,0,N/A,N/A,Animation,1,0,M,7.2
Passion Fish,tt0105107,1992,P,USA,4,Sony Pictures Home Entertainment,R,Drama,0,1,M,7.5
Split Second,tt0105459,1992,F,UK,0,HBO Video,R,Action,0,1,M,6.2
Tom and Jerry: The Movie,tt0105616,1992,P,USA,2,Miramax Films,G,Animation,0,1,M,5.3
Dragon Inn,tt0105859,1992,P,Hong Kong,0,Tai Seng,N/A,Action,0,0,M,7.3
Three Colors: Blue,tt0108394,1993,P,France,3,Miramax Films,R,Drama,0,1,M,8.0
Sister Act 2: Back in the Habit,tt0108147,1993,P,USA,0,Buena Vista,PG,Comedy,0,2,M,5.5
Bhaji on the Beach,tt0106408,1993,P,UK,2,Sony Pictures Home Entertainment,R,Comedy,0,0,M,6.5
Cannibal! The Musical,tt0115819,1993,F,USA,0,Troma,R,Biography,0,1,M,7.2
Pieces of April,tt0311648,1993,P,USA,5,United Artists,PG-13,Comedy,0,1,M,7.1
Tombstone,tt0108358,1993,P,USA,0,Buena Vista,R,Action,0,1,M,7.8
Robin Hood: Men in Tights,tt0107977,1993,P,France,0,Twentieth Century Fox Home Entertainment,PG-13,Adventure,0,2,M,6.7
Indien,tt0107214,1993,F,Austria,0,N/A,N/A,Comedy,0,3,M,7.9
"Secret Garden, The",tt0108071,1993,P,USA,4,WARNER BROTHERS PICTURES,G,Drama,2,0,M,7.3
Schindler&#39;s List,tt0108052,1993,P,USA,0,Universal Pictures,R,Biography,0,2,M,8.9
Jurassic Park,tt0107290,1993,P,USA,0,Universal City Studios,PG-13,Adventure,0,3,M,8.1
Gypsy,tt0107065,1993,P,USA,2,Cabin Fever Entertainment,NOT RATED,Biography,0,1,M,7.3
Ruby in Paradise,tt0108000,1993,P,USA,3,October Films,R,Drama,1,1,M,7.1
RoboCop 3,tt0107978,1993,P,USA,0,MGM,PG-13,Action,0,4,M,4.0
Gettysburg,tt0107007,1993,F,USA,0,Turner Home Entertainment,PG,Drama,0,1,M,7.7
"Firm, The",tt0106918,1993,P,USA,0,Paramount Pictures,R,Drama,0,4,F,6.8
"Pelican Brief, The",tt0107798,1993,P,USA,0,Warner Home Video,PG-13,Crime,0,2,M,6.6
Coneheads,tt0106598,1993,P,USA,0,Paramount Vantage,PG,Comedy,0,1,M,5.3
Dragon: The Bruce Lee Story,tt0106770,1993,P,USA,0,MCA Universal Home Video,PG-13,Action,1,3,M,7.0
Dave,tt0106673,1993,P,USA,0,Warner Bros.,PG-13,Comedy,0,1,M,6.8
Fatal Instinct,tt0106873,1993,P,USA,0,MGM Home Entertainment,PG-13,Comedy,0,1,M,5.7
Manhattan Murder Mystery,tt0107507,1993,P,USA,1,TriStar Pictures,PG,Comedy,0,1,M,7.4
"Piano, The",tt0107822,1993,P,New Zealand,3,Miramax Films,R,Drama,1,0,F,7.6
Body Snatchers,tt0106452,1993,P,USA,2,Warner Home Video,R,Horror,0,5,M,5.9
"Wedding Banquet, The",tt0107156,1993,P,Taiwan,0,Good Machine,R,Comedy,0,2,M,7.7
Demolition Man,tt0106697,1993,F,USA,0,Warner Home Video,R,Action,0,5,M,6.6
"Princess and the Cobbler, The",tt0112389,1993,F,UK,0,Miramax,G,Animation,2,8,M,7.1
"Blood In, Blood Out",tt0106469,1993,F,USA,0,Buena Vista Pictures,R,Crime,0,3,F,8.0
What&#39;s Love Got to Do with It,tt0108551,1993,P,USA,2,Touchstone Pictures,R,Biography,1,0,M,7.3
Sliver,tt0108162,1993,P,USA,2,Paramount Home Video,R,Drama,0,1,M,5.0
"Age of Innocence, The",tt0106226,1993,P,USA,3,Columbia Pictures,PG,Drama,1,2,M,7.2
Naked,tt0107653,1993,P,UK,1,New Line Cinema,NOT RATED,Comedy,0,1,M,7.9
Sonatine,tt0108188,1993,F,Japan,0,Miramax,R,Action,0,0,M,7.6
Addams Family Values,tt0106220,1993,P,USA,0,Paramount Home Video,PG-13,Comedy,0,2,M,6.7
Mrs. Doubtfire,tt0107614,1993,P,USA,1,20th Century Fox,PG-13,Comedy,2,0,M,7.0
"Evil Cult, The",tt0108624,1993,P,Hong Kong,0,N/A,N/A,Action,0,1,M,6.4
Searching for Bobby Fischer,tt0108065,1993,F,USA,0,Paramount Home Video,PG,Biography,0,1,M,7.5
"Heroic Trio, The",tt0105619,1993,P,Hong Kong,0,Tai Seng,R,Action,0,1,M,6.6
Batman: Mask of the Phantasm,tt0106364,1993,F,USA,0,WARNER BROTHERS PICTURES,PG,Animation,0,5,M,7.9
Point of No Return/The Assassin,tt0107843,1993,P,USA,1,Warner Home Video,R,Action,1,1,M,6.0
"Sandlot, The",tt0108037,1993,F,USA,0,20th Century Fox,PG,Comedy,0,2,M,7.8
Heidi,tt0107099,1993,P,USA,3,,G,Drama,0,0,M,7.1
Telling Secrets,tt0108310,1993,P,USA,3,N/A,N/A,Mystery,1,0,M,6.0
Hocus Pocus,tt0107120,1993,P,USA,0,Buena Vista Pictures,PG,Comedy,0,2,M,6.8
"Joy Luck Club, The",tt0107282,1993,P,USA,1,Buena Vista Pictures,R,Drama,2,1,M,7.6
What&#39;s Eating Gilbert Grape,tt0108550,1993,P,USA,1,Paramount Pictures,PG-13,Drama,0,2,M,7.8
Hot Shots! Part Deux,tt0107144,1993,P,USA,0,Twentieth Century Fox Home Entertainment,PG-13,Action,0,0,M,6.6
Farewell My Concubine,tt0106332,1993,F,China,0,Miramax,R,Drama,0,0,M,8.1
Poetic Justice,tt0107840,1993,P,USA,0,Columbia Pictures Corporation,R,Drama,0,1,M,6.0
La casa de los esp&iacute;ritus,tt0107151,1993,P,Portugal,1,Live Home Video,R,Drama,1,0,M,6.9
Indian Summer,tt0107212,1993,P,Canada,0,Buena Vista,PG-13,Comedy,0,1,M,6.5
Even Cowgirls Get The Blues,tt0106834,1993,P,USA,3,Fine Line Features,R,Comedy,0,0,M,4.3
Once Upon a Forest,tt0107745,1993,P,UK,0,Twentieth Century Fox Home Entertainment,G,Animation,1,1,M,6.5
Super Mario Bros.,tt0108255,1993,P,UK,0,Buena Vista,PG,Adventure,1,2,F,4.0
Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),tt0106417,1993,P,Japan,0,N/A,TV-14,Animation,1,0,M,7.8
"Beverly Hillbillies, The",tt0106400,1993,P,USA,0,Twentieth Century Fox Home Entertainment,PG,Comedy,0,5,F,4.9
Dazed and Confused,tt0106677,1993,P,USA,0,Gramercy Pictures,R,Comedy,0,1,M,7.7
Untamed Heart,tt0108451,1993,P,USA,2,MGM Home Entertainment,PG-13,Comedy,0,0,M,6.8
Body of Evidence,tt0106453,1993,P,Germany,2,MGM,R,Drama,0,0,M,4.4
Umi ga kikoeru,tt0108432,1993,P,Japan,1,GKIDS,PG-13,Animation,0,0,M,6.9
Death Train,tt0106689,1993,P,UK,0,New Line Cinema,R,Action,0,1,M,5.3
Short Cuts,tt0108122,1993,P,USA,0,Fine Line Features,R,Comedy,0,3,M,7.7
&quot;The X-Files&quot; Pilot,tt0170817,1993,P,USA,0,,TV-14,Drama,0,1,M,8.4
Indecent Proposal,tt0107211,1993,F,USA,1,Paramount Home Video,R,Drama,1,1,M,5.9
Kika,tt0107315,1993,P,Spain,0,Trimark,UNRATED,Comedy,0,2,M,6.5
Birds 2: Land&#39;s End,tt0109275,1994,P,USA,0,MCA Universal Home Video,R,Horror,1,1,M,2.7
"Professional, The",tt0110413,1994,P,France,3,Columbia Pictures,R,Crime,0,0,M,8.6
It&#39;s Pat,tt0110169,1994,P,USA,0,Buena Vista,PG-13,Comedy,2,1,M,2.6
Frit&auml;nkaren,tt0109849,1994,P,Sweden,0,N/A,N/A,Biography,1,2,M,7.5
Reality Bites,tt0110950,1994,P,USA,1,MCA Universal Home Video,PG-13,Comedy,1,0,M,6.6
"Stand, The",tt0108941,1994,P,USA,0,,NOT RATED,Adventure,0,0,M,7.2
Oleanna,tt0110722,1994,F,UK,1,Hallmark Entertainment,NOT RATED,Drama,0,2,M,6.7
Little Women,tt0110367,1994,P,USA,0,N/A,PG,Drama,0,0,F,7.3
Lakota Woman: Siege at Wounded Knee,tt0110297,1994,P,USA,2,Fred Berner Films,N/A,Drama,1,1,M,7.4
I.Q.,tt0110099,1994,F,USA,0,Paramount Home Video,PG,Comedy,0,3,M,6.2
Dias contados,tt0109699,1994,P,Spain,1,Sogepaq,N/A,Crime,0,1,M,6.7
Street Fighter,tt0111301,1994,P,Japan,0,MCA Universal Home Video,PG-13,Action,0,1,M,3.9
Pat and Margaret,tt0124829,1994,P,UK,1,,N/A,Comedy,1,0,M,8.0
I Like It Like That,tt0110091,1994,P,USA,2,Sony Pictures Home Entertainment,R,Comedy,0,1,M,6.8
"Return of Jafar, The",tt0107952,1994,F,USA,0,Buena Vista Pictures,G,Animation,0,6,M,5.9
Go Fish,tt0109913,1994,P,USA,1,Hallmark Entertainment,R,Drama,1,0,F,5.6
Priest,tt0110889,1994,P,UK,2,Miramax Films,R,Drama,0,1,M,7.1
No Escape,tt0110678,1994,F,USA,0,HBO Video,R,Action,0,3,M,6.1
"Shadow, The",tt0111143,1994,F,USA,0,Universal Pictures,PG-13,Action,0,2,M,6.0
Speed,tt0111257,1994,P,USA,0,20th Century Fox,R,Action,0,1,M,7.2
Mina Tannenbaum,tt0110521,1994,P,Netherlands,0,N/A,N/A,Drama,0,0,M,7.4
Pulp Fiction,tt0110912,1994,P,USA,1,Miramax Films,R,Crime,0,3,M,8.9
"Client, The",tt0109446,1994,P,USA,0,Warner Home Video,PG-13,Crime,0,2,M,6.7
Ed Wood,tt0109707,1994,P,USA,0,Buena Vista Pictures,R,Biography,0,2,M,7.9
Blue Sky,tt0109306,1994,P,USA,1,Orion Home Video,PG-13,Drama,0,1,M,6.4
J&#39;ai pas sommeil,tt0110171,1994,P,France,0,Arena Films,UNRATED,Drama,1,0,F,7.0
"Crow, The",tt0109506,1994,P,USA,0,LionsGate Entertainment,R,Action,0,3,M,7.6
"Corrina, Corrina",tt0109484,1994,P,USA,1,Turner Home Entertainment,PG,Comedy,1,1,F,6.6
Serial Mom,tt0111127,1994,P,USA,2,HBO Video,R,Comedy,0,1,M,6.7
Sirens,tt0111201,1994,P,Australia,1,Miramax,R,Comedy,0,1,M,5.8
Wrony,tt0111751,1994,P,Poland,5,N/A,N/A,Drama,0,0,M,7.4
"Adventures of Priscilla, Queen of the Desert, The",tt0109045,1994,P,Australia,1,Fox Home Entertainment,R,Comedy,0,0,M,7.5
Giorgino,tt0109900,1994,P,France,0,N/A,N/A,Adventure,0,0,M,7.5
"Shawshank Redemption, The",tt0111161,1994,F,USA,0,Columbia Pictures,R,Drama,0,2,M,9.3
Color of Night,tt0109456,1994,P,USA,1,Buena Vista,R,Mystery,0,3,M,5.1
True Lies,tt0111503,1994,P,USA,1,20th Century Fox,R,Action,0,2,M,7.2
Natural Born Killers,tt0110632,1994,P,USA,0,Warner Bros. Pictures,R,Crime,0,4,M,7.3
Muriel&#39;s Wedding,tt0110598,1994,P,Australia,2,Miramax,R,Comedy,0,0,M,7.2
Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),tt0109277,1994,P,Japan,0,N/A,N/A,Animation,0,0,M,7.8
Heavenly Creatures,tt0110005,1994,P,New Zealand,0,Miramax Films,R,Biography,0,1,M,7.4
Crooklyn,tt0109504,1994,P,USA,1,MCA Universal Home Video,PG-13,Comedy,0,0,M,6.9
"Legend of Drunken Master, The",tt0111512,1994,P,Hong Kong,0,Dimension Films,R,Action,0,1,M,7.6
Death and the Maiden,tt0109579,1994,F,UK,2,Fine Line Features,R,Drama,2,3,M,7.3
Kan du vissla Johanna?,tt0110236,1994,F,Sweden,0,N/A,N/A,Family,0,0,M,6.6
"Secret of Roan Inish, The",tt0111112,1994,P,USA,2,Samuel Goldwyn Films,PG,Drama,0,1,M,7.5
Runaway Daughters,tt0111033,1994,P,USA,2,,PG-13,Drama,0,2,M,5.7
Black Beauty,tt0109279,1994,P,USA,0,N/A,G,Adventure,2,0,F,6.6
New Nightmare,tt0111686,1994,P,USA,0,Turner Home Entertainment,R,Fantasy,0,0,M,6.5
Sister My Sister,tt0111205,1994,P,UK,0,Koch Lorber Films,R,Drama,2,0,F,6.9
Star Trek Generations,tt0111280,1994,P,USA,0,Paramount Pictures,PG,Action,0,2,M,6.6
"Flintstones, The",tt0109813,1994,P,USA,0,MCA Universal Home Video,PG,Comedy,0,1,M,4.8
Eat Drink Man Woman,tt0111797,1994,P,Taiwan,1,Samuel Goldwyn Films,NOT RATED,Comedy,0,1,M,7.8
Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,tt0110054,1994,P,Hong Kong,0,Sony Pictures Home Entertainment,R,Action,0,0,M,6.4
Bad Girls,tt0109198,1994,P,USA,0,Twentieth Century Fox Home Entertainment,R,Romance,0,2,M,5.1
Getting Any?,tt0110524,1994,F,Japan,0,Office Kitano,N/A,Comedy,0,0,M,6.2
Beverly Hills Cop III,tt0109254,1994,F,USA,0,Paramount Home Video,R,Action,0,2,M,5.5
Fear City: A Family-Style Comedy,tt0109440,1994,P,France,0,M6 Films,N/A,Comedy,1,1,M,7.7
Legends of the Fall,tt0110322,1994,P,USA,0,N/A,R,Drama,1,1,M,7.5
Amateur,tt0109093,1994,P,USA,3,Sony Pictures Home Entertainment,R,Comedy,0,0,M,7.0
"Road to Wellville, The",tt0111001,1994,P,USA,0,Sony Pictures Home Entertainment,R,Comedy,0,1,M,5.8
Uncovered,tt0111549,1994,P,UK,2,N/A,N/A,Thriller,0,3,M,5.9
Trading Mom,tt0111470,1994,P,USA,2,Trimark,PG,Comedy,2,0,F,5.5
Four Weddings and a Funeral,tt0109831,1994,P,UK,0,Gramercy Pictures,R,Comedy,0,1,M,7.1
Cold Comfort Farm,tt0112701,1995,P,UK,2,Universal Pictures,PG,Comedy,1,1,M,7.3
Boys on the Side,tt0112571,1995,P,USA,2,Warner Home Video,R,Comedy,0,0,M,6.4
Copycat,tt0112722,1995,P,USA,0,Warner Home Video,R,Drama,1,1,M,6.6
Dracula: Dead and Loving It,tt0112896,1995,P,France,0,WARNER BROTHERS PICTURES,PG-13,Comedy,0,4,M,5.8
Before Sunrise,tt0112471,1995,F,USA,1,Sony Pictures Home Entertainment,R,Drama,0,1,M,8.1
Mighty Morphin Power Rangers: The Movie,tt0113820,1995,P,USA,0,20th Century Fox Film Corporation,PG,Action,0,1,M,5.2
"City of Lost Children, The",tt0112682,1995,P,France,0,Sony Pictures Classics,R,Fantasy,0,1,M,7.6
Now and Then,tt0114011,1995,P,USA,0,New Line Home Entertainment,PG-13,Comedy,0,0,M,6.8
Circle of Friends,tt0112679,1995,P,Ireland,1,HBO Video,PG-13,Drama,1,1,M,6.6
Tank Girl,tt0114614,1995,P,USA,2,MGM Home Entertainment,R,Action,1,2,F,5.3
Pocahontas,tt0114148,1995,P,USA,1,Buena Vista Distribution Compa,G,Animation,0,15,M,6.7
"Baby-Sitters Club, The",tt0112435,1995,P,USA,0,Sony Pictures Home Entertainment,PG,Comedy,1,0,F,5.8
Village of the Damned,tt0114852,1995,P,USA,1,MCA Universal Home Video,R,Horror,0,3,M,5.6
Dead Presidents,tt0112819,1995,P,USA,0,Hollywood Pictures,R,Action,0,4,M,6.9
La flor de mi secreto,tt0113083,1995,P,Spain,3,Sony Pictures Classics,R,Drama,0,1,M,7.1
Babe,tt0112431,1995,P,Australia,0,Universal Pictures,G,Comedy,0,2,M,6.8
How to Make an American Quilt,tt0113347,1995,P,USA,1,MCA Universal Home Video,PG-13,Comedy,2,0,F,6.2
Mimi wo sumaseba (Whisper of the Heart),tt0113824,1995,P,Japan,2,Optimum Releasing,G,Animation,1,1,M,8.0
Dilwale Dulhania Le Jayenge,tt0112870,1995,P,India,0,Yash Raj Films,NOT RATED,Comedy,0,3,M,8.2
Strange Days,tt0114558,1995,P,USA,0,Twentieth Century Fox Home Entertainment,R,Action,0,3,F,7.2
Maborosi,tt0113725,1995,P,Japan,2,TV Man Union,N/A,Drama,0,0,M,7.6
Gold Diggers: The Secret of Bear Mountain,tt0113188,1995,P,Canada,1,MCA Universal Home Video,PG,Adventure,0,0,M,6.0
