title,imdbid,year,rating,binary
Vegas Vacation,0120434,1997,3,1
Event Horizon,0119081,1997,3,1
Orgazmo,0124819,1997,1,0
I Know What You Did Last Summer,0119345,1997,3,1
For Richer or Poorer,0119142,1997,3,1
Spice World,0120185,1997,3,1
Titanic,0120338,1997,3,1
Fever Pitch,0119114,1997,3,1
Austin Powers: International Man of Mystery,0118655,1997,2,0
"Peacemaker, The",0119874,1997,3,1
Flubber,0119137,1997,2,0
Cube,0123755,1997,3,1
Good Burger,0119215,1997,1,0
Men in Black,0119654,1997,1,0
Picture Perfect,0119896,1997,3,1
"Devil&#39;s Advocate, The",0118971,1997,3,1
Wild America,0120512,1997,2,0
Smilla&#39;s Sense of Snow,0120152,1997,3,1
Con Air,0118880,1997,2,0
Career Girls,0118818,1997,1,0
Cure,0123948,1997,1,0
Soul Food,0120169,1997,3,1
Volcano,0120461,1997,3,1
Kiss the Girls,0119468,1997,2,0
Batman &amp; Robin,0118688,1997,2,0
Snow White: A Tale of Terror,0119227,1997,3,1
Jungle 2 Jungle,0119432,1997,2,0
"Winter Guest, The",0120521,1997,3,1
Hercules,0119282,1997,3,1
Paradise Road,0119859,1997,3,1
George of the Jungle,0119190,1997,3,1
Fierce Creatures,0119115,1997,1,0
Neon Genesis Evangelion: The End of Evangelion,0169858,1997,3,1
Liar Liar,0119528,1997,1,0
Knockin&#39; on Heaven&#39;s Door,0119472,1997,1,0
Murder at 1600,0119731,1997,1,0
Clockwatchers,0118866,1997,3,1
G.I. Jane,0119173,1997,3,1
In the Company of Men,0119361,1997,1,0
Contact,0118884,1997,3,1
"Well, The",0120493,1997,3,1
Lost Highway,0116922,1997,1,0
Mrs Dalloway,0119723,1997,3,1
Boogie Nights,0118749,1997,3,1
A Life Less Ordinary,0119535,1997,2,0
"Full Monty, The",0119164,1997,2,0
Clover,0124317,1997,3,1
Seven Years in Tibet,0120102,1997,1,0
"Night Flier, The",0119784,1997,3,1
Carne tr&eacute;mula [Live Flesh],0118819,1997,2,0
Pooh&#39;s Grand Adventure: The Search for Christopher Robin,0119918,1997,0,0
"Sticky Fingers of Time, The",0127302,1997,3,1
Good Will Hunting,0119217,1997,0,0
Face/Off,0119094,1997,1,0
Chasing Amy,0118842,1997,3,1
"Wrong Guy, The",0120536,1997,1,0
Scream 2,0120082,1997,3,1
Conspiracy Theory,0118883,1997,2,0
Mononoke-hime,0119698,1997,3,1
Selena,0120094,1997,3,1
Le Acrobate,0118550,1997,3,1
Wilde,0120514,1997,3,1
A Simple Wish,0120133,1997,3,1
"Lost World: Jurassic Park, The",0119567,1997,3,1
Chun gwong cha sit (Happy Together),0118845,1997,0,0
Romy and Michelle&#39;s High School Reunion,0120032,1997,3,1
Jackie Brown,0119396,1997,3,1
Ayneh,0117056,1997,3,1
Dante's Peak,0118928,1997,3,1
"Inheritance, The",0119369,1997,3,1
Free Willy 3: The Rescue,0119152,1997,1,0
Gattaca,0119177,1997,1,0
Starship Troopers,0120201,1997,3,1
Funny Games,0119167,1997,3,1
My Best Friend&#39;s Wedding,0119738,1997,2,0
Spawn,0120177,1997,3,1
Anastasia,0118617,1997,3,1
Cats Don&#39;t Dance,0118829,1997,3,1
Tower of Terror,0131620,1997,3,1
Fireworks,0119250,1997,1,0
Donnie Brasco,0119008,1997,1,0
An American Werewolf in Paris,0118604,1997,1,0
"Odyssey, The",0118414,1997,2,0
Hardboiled Egg,0122648,1997,2,0
"House of Yes, The",0119324,1997,3,1
"Postman, The",0119925,1997,1,0
Grosse Pointe Blank,0119229,1997,3,1
La principessa e il povero,0178844,1997,3,1
Alien: Resurrection,0118583,1997,3,1
Eve&#39;s Bayou,0119080,1997,3,1
Air Force One,0118571,1997,1,0
Actrius,0115462,1997,3,1
Taste of Cherry,0120265,1997,0,0
"Fifth Element, The",0119116,1997,1,0
"Castle, The",0118826,1997,3,1
Air Bud,0118570,1997,1,0
Ayneh,0117056,1997,3,1
"Game, The",0119174,1997,1,0
Mortal Kombat: Annihilation,0119707,1997,3,1
L.A. Confidential,0119488,1997,1,0
Turbo: A Power Rangers Movie,0120389,1997,3,1
Cinderella,0128996,1997,3,1
As Good as It Gets,0119822,1997,3,1
I Think I Do,0125209,1997,3,1
La vita &egrave; bella,0118799,1997,0,0
Open Your Eyes,0125659,1997,1,0
Sliding Doors,0120148,1998,3,1
Strike!,0120692,1998,3,1
"Storm Riders, The",0165499,1998,1,0
Urban Legend,0146336,1998,3,1
Ring (Ringu),0178868,1998,3,1
Primary Colors,0119942,1998,3,1
Lost in Space,0120738,1998,3,1
"Opposite of Sex, The",0120777,1998,3,1
"Last Days of Disco, The",0120728,1998,3,1
"Negotiator, The",0120768,1998,1,0
Gia,0123865,1998,3,1
Run Lola Run,0130827,1998,1,0
American History X,0120586,1998,2,0
Hurlyburly,0119336,1998,1,0
Out of Sight,0120780,1998,2,0
Stepmom,0120686,1998,3,1
"Big Lebowski, The",0118715,1998,1,0
Rasen,0134928,1998,1,0
Dancing at Lughnasa,0120643,1998,3,1
"Dinner Game, The",0119038,1998,1,0
Safe Men,0120813,1998,0,0
Disturbing Behavior,0134619,1998,1,0
Scooby-Doo on Zombie Island,0166792,1998,3,1
Snake Eyes,0120832,1998,1,0
Tango,0120274,1998,1,0
Lick the Star,0197626,1998,3,1
Madeline,0123987,1998,3,1
A Perfect Murder,0120787,1998,3,1
Celebrity,0120533,1998,3,1
Antz,0120587,1998,3,1
Batman &amp; Mr. Freeze: SubZero,0143127,1998,2,0
Last Night,0156729,1998,1,0
Show Me Love,0150662,1998,3,1
Smoke Signals,0120321,1998,3,1
"X Files, The",0120902,1998,3,1
Get Real,0162973,1998,2,0
Patch Adams,0129290,1998,3,1
"Mask of Zorro, The",0120746,1998,1,0
"Prince of Egypt, The",0120794,1998,3,1
Buffalo &#39;66,0118789,1998,1,0
Wand&acirc;furu raifu,0165078,1998,3,1
Rushmore,0128445,1998,3,1
Blade,0120611,1998,1,0
Armageddon,0120591,1998,1,0
Small Soldiers,0122718,1998,1,0
You&#39;ve Got Mail,0128853,1998,3,1
A Bug&#39;s Life,0120623,1998,3,1
Beloved,0120603,1998,3,1
Dark Harbor,0129023,1998,1,0
"Man in the Iron Mask, The",0120744,1998,1,0
"Black Cat, White Cat",0118843,1998,3,1
Apt Pupil,0118636,1998,1,0
Godzilla,0120685,1998,3,1
Central Station,0140888,1998,3,1
There&#39;s Something About Mary,0129387,1998,3,1
Practical Magic,0120791,1998,3,1
Velvet Goldmine,0120879,1998,2,0
"Faculty, The",0133751,1998,3,1
Mulan,0120762,1998,3,1
Perfect Blue,0156887,1998,3,1
"Truman Show, The",0120382,1998,1,0
Mercury Rising,0120749,1998,1,0
Moby Dick,0120756,1998,0,0
"Red Violin, The",0120802,1998,3,1
Little Voice,0147004,1998,3,1
"Lock, Stock and Two Smoking Barrels",0120735,1998,1,0
Enemy of the State,0120660,1998,1,0
Vampires (John Carpenter&#39;s),0120877,1998,0,0
Can&#39;t Hardly Wait,0127723,1998,1,0
My Name Is Joe,0151691,1998,3,1
"Thin Red Line, The",0120863,1998,1,0
"Proposition, The",0120108,1998,2,0
Following,0154506,1998,0,0
City of Angels,0120632,1998,3,1
BASEketball,0131857,1998,1,0
Rush Hour,0120812,1998,3,1
Six Days Seven Nights,0120828,1998,1,0
Elizabeth,0127536,1998,3,1
Saving Private Ryan,0120815,1998,0,0
"Parent Trap, The",0120783,1998,3,1
Festen (The Celebration),0154420,1998,3,1
"Idiots, The",0154421,1998,3,1
Dark City,0118929,1998,1,0
Phantoms,0119891,1998,3,1
Species II,0120841,1998,3,1
Deep Impact,0120647,1998,3,1
SLC Punk!,0133189,1998,1,0
Glasblasarns barn,0119204,1998,3,1
Slums of Beverly Hills,0120831,1998,3,1
Hope Floats,0119313,1998,3,1
Hideous Kinky,0136244,1998,3,1
"Dreamlife of Angels, The",0120449,1998,3,1
Lethal Weapon 4,0122151,1998,1,0
Barrio,0146468,1998,3,1
Kirikou and the Sorceress,0181627,1998,2,0
"Rugrats Movie, The",0134067,1998,3,1
Vildspor,0142964,1998,1,0
Great Expectations,0119223,1998,1,0
I Still Know What You Did Last Summer,0130018,1998,3,1
"Waterboy, The",0120484,1998,2,0
Kuch Kuch Hota Hai,0172684,1998,3,1
2 seconds,0158446,1998,3,1
Tomorrow Night,0140627,1998,2,0
Ronin,0122690,1998,1,0
Happiness,0147612,1998,3,1
Love &amp; Pop,0168972,1998,3,1
Bride of Chucky,0144120,1998,1,0
54,0120577,1998,1,0
Rounders,0128442,1998,1,0
Pi,0138704,1998,2,0
Star Trek: Insurrection,0120844,1998,3,1
Halloween H20: 20 Years Later,0120694,1998,3,1
Pleasantville,0120789,1998,3,1
Your Friends and Neighbors,0119517,1998,3,1
Wild Things,0120890,1998,3,1
High Art,0139362,1998,3,1
Sphere,0120184,1998,1,0
"Secret of NIMH 2: Timmy to the Rescue, The",0171725,1998,1,0
"Lion King 2: Simba&#39;s Pride, The",0120131,1998,3,1
"Avengers, The",0118661,1998,3,1
Future Sport,0158409,1998,1,0
Fear and Loathing in Las Vegas,0120669,1998,1,0
Trance (The Eternal),0158011,1998,3,1
Shakespeare in Love,0138097,1998,3,1
Yeogo goedam,0241073,1998,3,1
Quest for Camelot,0120800,1998,3,1
"Wedding Singer, The",0120888,1998,3,1
Ever After,0120631,1998,3,1
Pecker,0126604,1998,3,1
Meet Joe Black,0119643,1998,1,0
Thursday,0124901,1998,1,0
Black and White,0165643,1999,3,1
Not One Less (Yi ge dou bu neng shao),0209189,1999,3,1
Notting Hill,0125439,1999,3,1
Mystery Men,0132347,1999,1,0
Star Wars: Episode I - The Phantom Menace,0120915,1999,3,1
Ring 2 (Ringu 2),0218553,1999,3,1
Carrie 2: The Rage,0144814,1999,3,1
Wild Wild West,0120891,1999,2,0
"Mummy, The",0120616,1999,1,0
American Beauty,0169547,1999,3,1
"Magical Legend of the Leprechauns, The",0205214,1999,3,1
Toy Story 2,0120363,1999,1,0
Things You Can Tell Just by Looking at Her,0210358,1999,3,1
"4th Floor, The",0167752,1999,3,1
Dogma,0120655,1999,3,1
"Other Sister, The",0123209,1999,3,1
Wing Commander,0131646,1999,2,0
Virus,0120458,1999,3,1
Redball,0163178,1999,3,1
8MM,0134273,1999,1,0
eXistenZ,0120907,1999,1,0
Blue Streak,0181316,1999,1,0
"13th Warrior, The",0120657,1999,1,0
Being John Malkovich,0120601,1999,3,1
"Haunting, The",0171363,1999,3,1
Ghost Dog: The Way of the Samurai,0165798,1999,1,0
200 Cigarettes,0137338,1999,3,1
Aimee &amp; Jaguar,0130444,1999,3,1
Tomie,0240119,1999,3,1
Mansfield Park,0178737,1999,3,1
Tea with Mussolini,0120857,1999,3,1
"Thomas Crown Affair, The",0155267,1999,1,0
Terror Firmer,0169299,1999,3,1
"Ninth Gate, The",0142688,1999,1,0
Deuce Bigalow: Male Gigolo,0205000,1999,3,1
Analyze This,0122933,1999,1,0
"Talented Mr. Ripley, The",0134119,1999,3,1
"Girl, Interrupted",0172493,1999,3,1
Blast from the Past,0124298,1999,3,1
"Virgin Suicides, The",0159097,1999,3,1
New Waterford Girl,0213121,1999,3,1
Jawbreaker,0155776,1999,3,1
Anna and the King,0166485,1999,3,1
"Sixth Sense, The",0167404,1999,3,1
Why Not Me?,0162556,1999,3,1
"Straight Story, The",0166896,1999,3,1
Drop Dead Gorgeous,0157503,1999,3,1
Three to Tango,0144640,1999,1,0
Gigantics,0177507,1999,1,0
"Boondock Saints, The",0144117,1999,0,0
Eyes Wide Shut,0120663,1999,3,1
"Green Mile, The",0120689,1999,1,0
"Cider House Rules, The",0124315,1999,3,1
"Iron Giant, The",0129167,1999,0,0
American Pie,0163651,1999,2,0
Better Than Chocolate,0168987,1999,3,1
Fight Club,0137523,1999,1,0
But I&#39;m a Cheerleader,0179116,1999,3,1
A Walk on the Moon,0120613,1999,3,1
Storm of the Century,0135659,1999,3,1
Audition,0235198,1999,1,0
Bicentennial Man,0182789,1999,3,1
Ring,0289424,1999,3,1
Juha,0158692,1999,0,0
Introducing Dorothy Dandridge,0172348,1999,3,1
East Is East,0166175,1999,3,1
Fantasia 2000,0120910,1999,1,0
Human Traffic,0188674,1999,3,1
Boys Don&#39;t Cry,0171804,1999,3,1
Topsy-Turvy,0151568,1999,3,1
Galaxy Quest,0177789,1999,1,0
Payback,0120784,1999,1,0
Stuart Little,0164912,1999,1,0
Todo sobre mi madre (All About My Mother),0185125,1999,3,1
Memento Mori,0266075,1999,3,1
Sonnenallee,0177242,1999,1,0
Flawless,0155711,1999,1,0
Brokedown Palace,0120620,1999,3,1
Kikujiro,0199683,1999,0,0
Dick,0144168,1999,3,1
EdTV,0131369,1999,1,0
Sleepy Hollow,0162661,1999,3,1
Go!,0139239,1999,3,1
Wives and Daughters,0215364,1999,3,1
"Blair Witch Project, The",0185937,1999,3,1
Election,0126886,1999,3,1
Muppets From Space,0158811,1999,3,1
"Big Kahuna, The",0189584,1999,0,0
Magnolia,0175880,1999,1,0
Titus,0120866,1999,3,1
Man on the Moon,0125664,1999,1,0
6ixtynin9,0235154,1999,3,1
Family guy,0182576,1999,3,1
Message in a Bottle,0139462,1999,1,0
Aristocrats,0204082,1999,3,1
Trick,0162710,1999,3,1
Teaching Mrs. Tingle,0133046,1999,3,1
She&#39;s All That,0160862,1999,3,1
For Love of the Game,0126916,1999,2,0
Inferno,0139151,1999,2,0
Anywhere But Here,0149691,1999,3,1
Holy Smoke,0144715,1999,3,1
Austin Powers: The Spy Who Shagged Me,0145660,1999,1,0
10 Things I Hate About You,0147800,1999,3,1
Office Space,0151804,1999,1,0
"Matrix, The",0133093,1999,3,1
Never Been Kissed,0151738,1999,3,1
A Midsummer Night&#39;s Dream,0140379,1999,2,0
Ravenous,0129332,1999,1,0
Double Platinum,0177721,1999,3,1
Tarzan,0120855,1999,2,0
Cruel Intentions,0139134,1999,3,1
Shojo kakumei Utena: Adolescence mokushiroku,0243558,1999,3,1
Pocket Monsters: Mewtwo Strikes Back!,0190641,1999,1,0
Splendor,0127296,1999,3,1
South Park: Bigger Longer &amp; Uncut,0158983,1999,3,1
Annie,0207972,1999,3,1
"World is Not Enough, The",0143145,1999,2,0
Tomie: Anaza Feisu,0284565,1999,2,0
Bowfinger,0131325,1999,3,1
Sweet and Lowdown,0158371,1999,1,0
"Hurricane, The",0174856,1999,2,0
Asterix and Obelix vs. Caesar,0133385,1999,1,0
Screwed in Tallinn,0311926,1999,3,1
Beau travail,0209933,1999,3,1
Los sin nombre,0222368,1999,3,1
What&#39;s Cooking?,0197096,2000,3,1
Boiler Room,0181984,2000,1,0
Snatch.,0208092,2000,0,0
What Lies Beneath,0161081,2000,3,1
Blinkende lygter (&#39;Flickering Lights&#39;),0236027,2000,1,0
La comunidad,0255067,2000,3,1
Dancing at the Blue Iguana,0217355,2000,3,1
Charlie&#39;s Angels,0160127,2000,3,1
Gone in Sixty Seconds,0187078,2000,1,0
Gladiator,0172495,2000,0,0
Billy Elliot,0249462,2000,3,1
X-Men,0120903,2000,1,0
Songcatcher,0210299,2000,3,1
Greenfingers,0203540,2000,3,1
Shanghai Noon,0184894,2000,1,0
"Dude, Where&#39;s My Car",0242423,2000,2,0
Kao (Face),0256127,2000,3,1
Girlfight,0210075,2000,3,1
Batman Beyond: Return of the Joker,0233298,2000,3,1
Almost Famous,0181875,2000,3,1
Love &amp; Basketball,0199725,2000,3,1
Something Between Us,0286137,2000,3,1
Hellraiser: Inferno,0229440,2000,1,0
"O Brother, Where Art Thou?",0190590,2000,0,0
Final Destination,0195714,2000,1,0
Mal&egrave;na,0213847,2000,3,1
Little Nicky,0185431,2000,1,0
Tully,0212604,2000,0,0
Together,0203166,2000,3,1
Ju-on,0330500,2000,3,1
Amores Perros,0245712,2000,1,0
Dinner Rush,0229340,2000,3,1
Bless the Child,0163983,2000,2,0
Bounce,0186894,2000,2,0
Sakuya: yokaiden,0282936,2000,3,1
Mad About Mambo,0156757,2000,1,0
Italian for Beginners,0243862,2000,3,1
"Gleaners and I, The",0247380,2000,3,1
Requiem for a Dream,0180093,2000,3,1
High Fidelity,0146882,2000,2,0
Scream 3,0134084,2000,3,1
"Gift, The",0219699,2000,3,1
Thirteen days,0146309,2000,1,0
Pitch Black,0134847,2000,3,1
Saving Grace,0195234,2000,3,1
"Beach, The",0163978,2000,1,0
Bread and Roses,0212826,2000,3,1
Sordid Lives,0204640,2000,3,1
What Women Want,0207201,2000,1,0
"Way of the Gun, The",0202677,2000,2,0
Fa yeung nin wa (In the Mood for Love),0118694,2000,3,1
Dune,0142032,2000,3,1
Alvin and the Chipmunks Meet the Wolfman,0252227,2000,3,1
Rugrats in Paris:,0213203,2000,3,1
Memento,0209144,2000,1,0
Joseph: King of Dreams,0264734,2000,3,1
Erin Brockovich,0195685,2000,3,1
Hollow Man,0164052,2000,3,1
"Circle, The",0255094,2000,3,1
Return to Me,0122459,2000,3,1
"Cell, The",0209958,2000,2,0
Bamboozlee,0215545,2000,1,0
Vertical Limit,0190865,2000,1,0
J.S.A.: Joint Security Area,0260991,2000,2,0
"Wo hu cang long (Crouching Tiger, Hidden Dragon)",0190332,2000,3,1
Gundam Wing: The Movie - Endless Waltz,0260191,2000,3,1
Ordinary Decent Criminal,0160611,2000,1,0
Kevin &amp; Perry Go Large,0205177,2000,3,1
Mr. Accident,0156807,2000,3,1
Baise-Moi,0249380,2000,3,1
Remember the Titans,0210945,2000,3,1
Cast Away,0162222,2000,2,0
"Dish, The",0205873,2000,3,1
If These Walls Could Talk 2,0206036,2000,3,1
Some Voices,0218616,2000,2,0
Finding Forrester,0181536,2000,2,0
Tomie: Replay,0279474,2000,3,1
Tadpole,0271219,2000,2,0
Leprechaun in the Hood,0209095,2000,1,0
Autumn in New York,0174480,2000,1,0
Supernova,0134983,2000,3,1
102 Dalmatians,0211181,2000,3,1
Pay it Foward,0223897,2000,3,1
Blue&#39;s Big Musical Movie,0193019,2000,3,1
Dark Days,0235327,2000,0,0
"6th Day, The",0216216,2000,3,1
Titan A.E.,0120913,2000,3,1
Spiral,0244870,2000,3,1
Chicken Run,0120630,2000,3,1
Red Planet,0199753,2000,0,0
Unbreakable,0217869,2000,0,0
Romeo Must Die,0165929,2000,0,0
A Good Baby,0155723,2000,3,1
Dancer in the Dark,0168629,2000,3,1
Meet the Parents,0212338,2000,2,0
"Tigger Movie, The",0220099,2000,0,0
Sexy Beast,0203119,2000,2,0
Mission to Mars,0183523,2000,1,0
Dragonheart: A New Beginning,0214641,2000,0,0
Chocolat,0241303,2000,3,1
Is It Fall Yet,0250440,2000,3,1
Life-Size,0200809,2000,3,1
"Emperor&#39;s New Groove, The",0120917,2000,3,1
Pokemon: The Movie 2000,0257001,2000,3,1
An Extremely Goofy Movie,0208185,2000,1,0
Best in Show,0218839,2000,3,1
28 Days,0191754,2000,3,1
Ju-on 2,0330501,2000,2,0
Traffic,0181865,2000,3,1
Dinosaur,0130623,2000,3,1
Hanging Up,0162983,2000,3,1
Santa who?,0251382,2000,1,0
Urbania,0182508,2000,1,0
"Man Who Cried, The",0206917,2000,3,1
Miss Congeniality,0212346,2000,3,1
"Little Mermaid 2: Return to the Sea, The",0240684,2000,3,1
Roozi ke zan shodam,0260332,2000,3,1
"Road to El Dorado, The",0138749,2000,0,0
Picture Claire,0263215,2000,3,1
Beautiful Creatures,0221889,2000,3,1
Coyote Ugly,0200550,2000,3,1
Bring It On,0204946,2000,3,1
American Psycho,0144084,2000,1,0
"Patriot, The",0187393,2000,3,1
Center Stage,0210616,2000,3,1
Cherry Falls,0175526,2000,3,1
Scary Movie,0175142,2000,3,1
"Whole Nine Yards, The",0190138,2000,3,1
Where the Heart Is,0198021,2000,3,1
Ring 0: Birthday (Ringu 0: B&acirc;sudei),0235712,2000,3,1
Ginger Snaps,0210070,2000,3,1
Mission: Impossible II,0120755,2000,0,0
Cecil B. Demented,0173716,2000,3,1
Battle Royale,0266308,2000,3,1
"Isle, The",0255589,2000,1,0
Juste une question d&#39;amour,0231844,2000,2,0
Eeny Meeny,0230183,2000,3,1
How the Grinch Stole Christmas,0170016,2000,3,1
Space Cowboys,0186566,2000,2,0
Titanic - La leggenda continua,0330994,2000,3,1
Spacked out,0282753,2000,1,0
La fidelite,0204761,2000,3,1
Next Friday,0195945,2000,2,0
He Died with a Felafel in His Hand,0172543,2001,3,1
Riding in Cars with Boys,0200027,2001,3,1
Training Day,0139654,2001,1,0
"One, The",0267804,2001,0,0
L&#39;uomo in pi&ugrave;,0295671,2001,1,0
Lost and Delirious,0245238,2001,3,1
Fat Girl,0243255,2001,3,1
Kate &amp; Leopold,0035423,2001,2,0
Heartbreakers,0125022,2001,3,1
Black Hawk Down,0265086,2001,0,0
War Bride,0244297,2001,3,1
Ghosts of Mars,0228333,2001,3,1
Heist,0252503,2001,3,1
Harry Potter and the Sorcerer&#39;s Stone,0241527,2001,3,1
Miss Minoes (a.k.a Undercover Kitty),0279231,2001,3,1
Arite hime/Princess Arete,0306474,2001,3,1
Hedwig and the Angry Inch,0248845,2001,3,1
American Outlaws,0244000,2001,1,0
Impostor,0160399,2001,0,0
"51st State, The",0227984,2001,0,0
Don&#39;t Say A Word,0260866,2001,3,1
Shallow Hal,0256380,2001,3,1
Jason X,0211443,2001,3,1
Cowboy Bebop: The Movie,0275277,2001,3,1
"Atlantis Conspiracy, The",0253595,2001,3,1
Y tu mama tambien,0245574,2001,0,0
Gypsy 83,0251110,2001,3,1
"Wedding Planner, The",0209475,2001,3,1
"Others, The",0230600,2001,3,1
Spirited Away,0245429,2001,3,1
Antitrust,0218817,2001,2,0
High Heels and Low Lifes,0253126,2001,3,1
Lovely and Amazing,0258273,2001,3,1
Monsoon Wedding,0265343,2001,3,1
Pearl Harbor,0213149,2001,2,0
Jeepers Creepers,0263488,2001,3,1
Thir13en Ghosts,0245674,2001,1,0
Tomie: Re-birth,0348225,2001,3,1
Planet of the Apes,0133152,2001,3,1
"Curse of the Jade Scorpion, The",0256524,2001,3,1
Dagon,0264508,2001,3,1
Kabhi Khushi Kabhie Gham...,0248126,2001,3,1
"Score, The",0227445,2001,0,0
"Mexican, The",0236493,2001,1,0
El Espinazo del Diablo,0256009,2001,1,0
"Mystic Masseur, The",0282771,2001,2,0
Amelie,0211915,2001,3,1
Shaolin Soccer,0286112,2001,0,0
Super Troopers,0247745,2001,1,0
Escanaba in da Moonlight,0180679,2001,0,0
Suicide Club,0312843,2001,3,1
Serendipity,0240890,2001,3,1
Human Nature,0219822,2001,3,1
Mostly Martha,0246772,2001,3,1
Artificial Intelligence: AI,0212720,2001,1,0
Me Without You,0263725,2001,3,1
From Hell,0120681,2001,3,1
Goyangileul butaghae (Take Care of My Cat),0296658,2001,3,1
Spy Kids,0227538,2001,3,1
"Fast and the Furious, The",0232500,2001,1,0
American Pie 2,0252866,2001,3,1
Someone Like You...,0244970,2001,3,1
Amazons and Gladiators,0275913,2001,3,1
Shrek,0126029,2001,1,0
Zaion: I Wish You Were Here,2321187,2001,3,1
A Beautiful Mind,0268978,2001,1,0
Mulholland Dr.,0166924,2001,3,1
Finder&#39;s Fee,0192023,2001,1,0
L.I.E.,0242587,2001,1,0
Blow,0221027,2001,1,0
Ghost World,0162346,2001,3,1
Lagaan - Once Upon a Time in India,0169102,2001,3,1
Glitter,0118589,2001,3,1
Chori Chori Chupke Chupke,0256692,2001,1,0
Kairo,0286751,2001,3,1
In the Bedroom,0247425,2001,3,1
"Mummy Returns, The",0209163,2001,3,1
Swordfish,0244244,2001,1,0
Tremors 3: Back to Perfection,0259685,2001,3,1
Arachnid,0271972,2001,3,1
Stranded,0283015,2001,3,1
Behind Enemy Lines,0159273,2001,0,0
