title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
Rugrats in Paris:,tt0213203,2000,P,Germany,2,Paramount Pictures,G,Animation,2,3,M,6.2
Joseph: King of Dreams,tt0264734,2000,P,USA,0,Dreamworks,UNRATED,Animation,0,3,M,6.5
Erin Brockovich,tt0195685,2000,P,USA,1,Universal Pictures,R,Biography,0,0,M,7.3
Hollow Man,tt0164052,2000,P,USA,0,Columbia Pictures,R,Action,0,3,M,5.7
"Circle, The",tt0255094,2000,P,Iran,1,Winstar Cinema,NOT RATED,Drama,0,0,M,7.5
Return to Me,tt0122459,2000,P,USA,3,MGM Distribution,PG,Comedy,1,1,M,6.9
"Wo hu cang long (Crouching Tiger, Hidden Dragon)",tt0190332,2000,P,Taiwan,0,Sony Pictures Classics,PG-13,Action,0,1,M,7.9
Gundam Wing: The Movie - Endless Waltz,tt0260191,2000,P,Japan,0,N/A,N/A,Animation,0,0,M,8.0
Kevin &amp; Perry Go Large,tt0205177,2000,P,UK,0,Paramount Pictures,R,Comedy,0,1,M,5.5
Mr. Accident,tt0156807,2000,P,Australia,0,MGM Home Entertainment,PG-13,Comedy,0,1,M,4.3
Baise-Moi,tt0249380,2000,P,France,1,Wild Bunch,NOT RATED,Crime,0,0,M,4.5
Remember the Titans,tt0210945,2000,P,USA,0,Walt Disney Pictures,PG,Biography,0,1,M,7.8
"Dish, The",tt0205873,2000,P,Australia,0,Warner Bros. Pictures,PG-13,Comedy,1,0,M,7.2
If These Walls Could Talk 2,tt0206036,2000,P,USA,0,HBO Video,R,Drama,4,1,F,7.1
102 Dalmatians,tt0211181,2000,P,USA,0,Buena Vista Pictures,G,Adventure,2,2,M,4.9
Pay it Foward,tt0223897,2000,P,USA,0,Warner Bros. Pictures,PG-13,Drama,2,0,M,7.2
Blue&#39;s Big Musical Movie,tt0193019,2000,P,USA,0,N/A,NOT RATED,Animation,1,2,M,7.2
Dark Days,tt0235327,2000,F,USA,0,Picture Farm,NOT RATED,Documentary,0,0,M,7.8
"6th Day, The",tt0216216,2000,P,USA,0,Columbia Pictures,PG-13,Action,0,0,M,5.9
Titan A.E.,tt0120913,2000,P,USA,0,20th Century Fox,PG,Animation,0,3,M,6.6
Chicken Run,tt0120630,2000,P,UK,0,Dreamworks Pictures,G,Animation,0,4,M,7.0
"Tigger Movie, The",tt0220099,2000,F,USA,0,Buena Vista,G,Animation,0,1,M,6.3
Dragonheart: A New Beginning,tt0214641,2000,F,USA,0,Universal Studios,PG,Action,0,2,M,4.5
Chocolat,tt0241303,2000,P,UK,3,Miramax,PG-13,Drama,0,1,M,7.3
"Emperor&#39;s New Groove, The",tt0120917,2000,P,USA,0,Buena Vista Pictures,G,Animation,0,9,M,7.3
Pokemon: The Movie 2000,tt0257001,2000,P,N/A,0,N/A,N/A,N/A,0,0,M,
Best in Show,tt0218839,2000,P,USA,0,Warner Bros. Pictures,PG-13,Comedy,0,2,M,7.5
28 Days,tt0191754,2000,P,USA,1,Columbia Pictures,PG-13,Comedy,0,0,M,6.0
Traffic,tt0181865,2000,P,USA,2,USA Films,R,Crime,0,2,M,7.6
Dinosaur,tt0130623,2000,P,USA,0,Buena Vista,PG,Animation,2,8,M,6.5
"Man Who Cried, The",tt0206917,2000,P,UK,1,Universal Focus,R,Drama,0,0,M,6.2
Miss Congeniality,tt0212346,2000,P,USA,0,Warner Bros. Pictures,PG-13,Action,1,1,M,6.2
"Little Mermaid 2: Return to the Sea, The",tt0240684,2000,P,USA,4,DisneyToon Studios,G,Animation,2,1,M,5.6
Roozi ke zan shodam,tt0260332,2000,P,Iran,4,Shooting Gallery,N/A,Comedy,0,0,M,7.3
"Road to El Dorado, The",tt0138749,2000,F,USA,0,Dreamworks,PG,Animation,0,1,M,6.9
Picture Claire,tt0263215,2000,P,Canada,3,First Look Studios,R,Thriller,0,0,M,5.6
Beautiful Creatures,tt0221889,2000,P,UK,0,United International Pictures,R,Comedy,0,1,M,5.9
Coyote Ugly,tt0200550,2000,P,USA,1,Buena Vista,PG-13,Comedy,1,0,M,5.6
Bring It On,tt0204946,2000,P,USA,0,Universal Pictures,PG-13,Comedy,1,0,F,6.0
Center Stage,tt0210616,2000,P,USA,0,Columbia Pictures,PG-13,Drama,0,0,M,6.7
Cherry Falls,tt0175526,2000,P,USA,0,USA Films,R,Horror,0,0,M,5.1
Scary Movie,tt0175142,2000,P,USA,0,Dimension Films,R,Comedy,0,4,M,6.2
"Whole Nine Yards, The",tt0190138,2000,P,USA,1,Warner Home Video,R,Comedy,0,1,M,6.7
Ring 0: Birthday (Ringu 0: B&acirc;sudei),tt0235712,2000,P,Japan,1,N/A,NOT RATED,Horror,0,0,M,6.1
Ginger Snaps,tt0210070,2000,P,Canada,0,DEJ Productions,NOT RATED,Drama,2,1,M,6.8
Mission: Impossible II,tt0120755,2000,F,USA,0,Vanguard,PG-13,Action,0,3,M,6.1
Cecil B. Demented,tt0173716,2000,P,France,1,Artisan Entertainment,R,Comedy,0,1,M,6.2
Battle Royale,tt0266308,2000,P,Japan,0,Anchor Bay Entertainment,NOT RATED,Adventure,0,0,M,7.7
Eeny Meeny,tt0230183,2000,P,Czech Republic,0,N/A,N/A,Comedy,1,0,F,7.0
Titanic - La leggenda continua,tt0330994,2000,P,Italy,1,N/A,NOT RATED,Animation,0,0,M,2.1
La fidelite,tt0204761,2000,P,France,0,Madragoa Filmes,N/A,Drama,0,0,M,5.8
He Died with a Felafel in His Hand,tt0172543,2001,P,Australia,0,Intra Films,NOT RATED,Comedy,0,2,M,7.1
"One, The",tt0267804,2001,F,USA,0,Columbia Pictures,PG-13,Action,0,1,M,5.9
Lost and Delirious,tt0245238,2001,P,Canada,1,Lions Gate Releasing,R,Drama,2,0,M,7.0
Fat Girl,tt0243255,2001,P,France,0,Cowboy Booking International,NOT RATED,Drama,1,0,F,6.5
Heartbreakers,tt0125022,2001,P,USA,2,MGM,PG-13,Comedy,0,3,M,6.2
Black Hawk Down,tt0265086,2001,F,USA,0,Sony Pictures,R,Drama,0,1,M,7.7
War Bride,tt0244297,2001,P,UK,3,N/A,NOT RATED,Drama,1,0,M,6.9
Ghosts of Mars,tt0228333,2001,P,USA,0,Sony,R,Action,0,2,M,4.9
Harry Potter and the Sorcerer&#39;s Stone,tt0241527,2001,P,UK,0,Warner Bros. Pictures,PG,Adventure,0,1,M,7.6
Miss Minoes (a.k.a Undercover Kitty),tt0279231,2001,P,Netherlands,1,Music Box Films,PG,Comedy,2,1,M,6.9
Arite hime/Princess Arete,tt0306474,2001,P,Japan,5,N/A,N/A,Animation,1,0,M,6.7
Hedwig and the Angry Inch,tt0248845,2001,P,USA,5,New Line Cinema,R,Comedy,0,3,M,7.8
Impostor,tt0160399,2001,F,USA,0,Dimension Films,R,Drama,1,3,M,6.2
"51st State, The",tt0227984,2001,F,UK,0,Screen Gems,R,Action,0,0,M,6.3
Shallow Hal,tt0256380,2001,P,USA,2,20th Century Fox,PG-13,Comedy,0,3,M,5.9
"Atlantis Conspiracy, The",tt0253595,2001,P,USA,0,N/A,R,Drama,1,2,M,4.2
Gypsy 83,tt0251110,2001,P,USA,0,Small Planet,R,Drama,0,2,M,7.0
"Wedding Planner, The",tt0209475,2001,P,Germany,4,Cinedigm,PG-13,Comedy,1,1,M,5.3
Spirited Away,tt0245429,2001,P,Japan,2,Walt Disney Pictures,PG,Animation,0,0,M,8.6
High Heels and Low Lifes,tt0253126,2001,P,UK,1,Buena Vista Distribution Compa,R,Action,1,0,M,6.2
Lovely and Amazing,tt0258273,2001,P,USA,2,Lions Gate Releasing,R,Comedy,1,0,F,6.9
Monsoon Wedding,tt0265343,2001,P,India,0,USA Films,R,Comedy,1,0,F,7.4
Jeepers Creepers,tt0263488,2001,P,Germany,0,MGM Pictures,R,Horror,0,1,M,6.2
Planet of the Apes,tt0133152,2001,P,USA,0,20th Century Fox,PG-13,Action,0,4,M,5.7
"Curse of the Jade Scorpion, The",tt0256524,2001,P,USA,0,Dreamworks,PG-13,Comedy,0,0,M,6.8
Dagon,tt0264508,2001,P,Spain,1,LionsGate Entertainment,R,Fantasy,0,1,M,6.3
Kabhi Khushi Kabhie Gham...,tt0248126,2001,P,India,1,Dharma Productions,NOT RATED,Drama,0,0,M,7.5
Amelie,tt0211915,2001,P,France,4,Miramax Films,R,Comedy,0,0,M,8.3
Shaolin Soccer,tt0286112,2001,F,Hong Kong,0,Miramax Films,PG,Action,0,2,M,7.3
Suicide Club,tt0312843,2001,P,Japan,0,TLA Releasing,R,Crime,0,0,M,6.6
Serendipity,tt0240890,2001,P,USA,0,Miramax Films,PG-13,Comedy,0,1,M,6.9
Human Nature,tt0219822,2001,P,France,2,Fine Line Features,R,Comedy,1,1,M,6.4
Mostly Martha,tt0246772,2001,P,Germany,1,Paramount Classics,PG,Comedy,1,0,F,7.3
Me Without You,tt0263725,2001,P,UK,0,Independent Distribution Partn,R,Drama,1,0,F,7.0
From Hell,tt0120681,2001,P,USA,0,20th Century Fox,R,Horror,0,4,M,6.8
Goyangileul butaghae (Take Care of My Cat),tt0296658,2001,P,South Korea,0,Kino International,N/A,Drama,0,0,M,7.3
Spy Kids,tt0227538,2001,P,USA,0,Dimension Films,PG,Action,0,1,M,5.5
American Pie 2,tt0252866,2001,P,USA,0,Universal Pictures,R,Comedy,0,4,M,6.4
Amazons and Gladiators,tt0275913,2001,P,USA,3,LionsGate Entertainment,R,Drama,0,1,M,3.1
Zaion: I Wish You Were Here,tt2321187,2001,P,Japan,1,,NOT RATED,Animation,0,0,M,5.1
Mulholland Dr.,tt0166924,2001,P,France,2,Universal Focus,R,Drama,0,1,M,8.0
Ghost World,tt0162346,2001,P,USA,0,United Artists,R,Comedy,0,3,M,7.4
Lagaan - Once Upon a Time in India,tt0169102,2001,P,India,0,B4U Entertainment,PG,Adventure,0,0,M,8.1
Glitter,tt0118589,2001,P,USA,2,20th Century Fox,PG-13,Drama,1,0,M,2.2
Kairo,tt0286751,2001,P,Japan,0,Magnolia Pictures,R,Horror,0,0,M,6.6
In the Bedroom,tt0247425,2001,P,USA,1,Miramax Films,R,Crime,0,3,M,7.4
"Mummy Returns, The",tt0209163,2001,P,USA,0,Universal Pictures,PG-13,Action,0,1,M,6.3
Stranded,tt0283015,2001,P,Spain,0,RTL,R,Drama,0,1,M,5.4
Read My Lips,tt0274117,2001,P,France,3,Magnolia Pictures,R,Crime,0,0,M,7.4
Kissing Jessica Stein,tt0264761,2001,P,USA,2,Fox Searchlight Pictures,R,Comedy,2,0,M,6.6
Hundstage,tt0290661,2001,P,Austria,0,Arte France Cinéma,R,Drama,0,0,M,7.1
Waking Life,tt0243017,2001,P,USA,0,Fox Searchlight,R,Animation,0,1,M,7.8
"Legend of Suriyothai, The",tt0290879,2001,P,Thailand,0,Sony Pictures Classics,R,Action,0,0,M,6.6
"Breed, The",tt0265104,2001,F,USA,0,N/A,R,Action,1,0,M,4.7
"Princess Diaries, The",tt0247638,2001,P,USA,4,Walt Disney Pictures,G,Comedy,1,0,M,6.3
Legally Blonde,tt0250494,2001,P,USA,5,MGM,PG-13,Comedy,3,0,M,6.2
Monkeybone,tt0166276,2001,P,USA,0,20th Century Fox,PG-13,Animation,0,1,M,4.7
Lara Croft: Tomb Raider,tt0146316,2001,F,USA,1,Paramount Pictures,PG-13,Action,1,5,M,5.8
Elvira&#39;s Haunted Hills,tt0265171,2001,P,USA,0,The Elvira Movie Company,PG-13,Comedy,2,1,M,5.9
Wit,tt0243664,2001,P,USA,2,HBO Video,PG-13,Drama,2,1,M,8.1
Donnie Darko,tt0246578,2001,P,USA,0,Newmarket Film Group,R,Drama,0,1,M,8.1
Sister Mary Explains it All,tt0250739,2001,P,USA,4,Columbia TriStar Television,N/A,Comedy,0,2,M,6.0
Slashers,tt0286975,2001,P,Canada,0,N/A,R,Comedy,0,1,M,5.6
Josie and the Pussycats,tt0236348,2001,P,Canada,1,Universal Pictures,PG-13,Comedy,1,3,M,5.4
Hannibal,tt0212985,2001,P,USA,0,MGM,R,Crime,0,3,M,6.8
Lucky Girl (a.k.a. My Daughter&#39;s Secret Life),tt0279204,2001,P,Canada,2,Alliance Atlantis Television Productions,N/A,Drama,0,2,M,6.9
Rush Hour 2,tt0266915,2001,F,USA,0,New Line Cinema,PG-13,Action,0,1,M,6.6
Osmosis Jones,tt0181739,2001,P,USA,0,Warner Bros. Pictures,PG,Animation,0,1,M,6.3
Caos,tt0265116,2001,P,France,1,New Yorker Films,N/A,Comedy,0,0,M,7.1
Moulin Rouge!,tt0203009,2001,P,Australia,0,20th Century Fox,PG-13,Drama,0,1,M,7.6
Dr. Dolittle 2,tt0240462,2001,P,USA,0,20th Century Fox,PG,Comedy,0,2,M,4.7
"Hidden Half (Nimeh-ye penhan), The",tt0277925,2001,P,Iran,2,N/A,N/A,Drama,0,0,M,7.1
Samsara,tt0196069,2001,F,India,1,Miramax Films,R,Adventure,0,0,M,7.8
Baran,tt0233841,2001,F,Iran,0,Miramax Films,PG,Drama,0,0,M,7.8
Save the Last Dance,tt0206275,2001,P,USA,2,N/A,PG-13,Drama,0,0,M,6.2
"Mists of Avalon, The",tt0244353,2001,P,Czech Republic,2,,UNRATED,Drama,0,0,M,7.0
Along Came A Spider,tt0164334,2001,P,USA,1,Paramount Pictures,R,Drama,0,2,M,6.3
Wied&#378;min (The Hexer),tt0300657,2001,P,Poland,0,N/A,N/A,Adventure,0,0,M,3.6
In the Time of the Butterflies,tt0263467,2001,P,USA,0,MGM,PG-13,Crime,1,1,M,6.8
Waiting For Godot,tt0276613,2001,F,Ireland,0,N/A,N/A,Drama,0,1,M,7.7
I Am Sam,tt0277027,2001,P,USA,1,New Line Cinema,PG-13,Drama,1,1,F,7.6
Le fate ignoranti,tt0274497,2001,P,Italy,5,Medusa Film,R,Drama,0,2,M,7.4
"Glass House, The",tt0221218,2001,P,USA,0,The Film Sales Company,PG-13,Crime,0,1,M,5.8
Recess: School&#39;s Out,tt0265632,2001,P,USA,0,Buena Vista Pictures,G,Animation,0,6,M,6.6
"Yes, But...",tt0246278,2001,P,France,2,N/A,N/A,Comedy,0,0,M,6.8
Jump Tomorrow,tt0273300,2001,P,UK,1,IFC Films,PG,Drama,0,2,M,7.2
Below,tt0276816,2002,F,USA,0,Dimension Films,R,Horror,0,3,M,6.2
28 Days Later...,tt0289043,2002,P,UK,0,Fox Searchlight Pictures,R,Drama,0,1,M,7.6
Sympathy for Mr. Vengeance,tt0310775,2002,P,South Korea,1,Tartan Films,R,Action,0,0,M,7.7
Dirty Pretty Things,tt0301199,2002,P,UK,0,Miramax Films,R,Crime,0,1,M,7.4
Real Women Have Curves,tt0296166,2002,P,USA,2,HBO Films,PG-13,Comedy,0,1,F,7.0
Cabin Fever,tt0303816,2002,P,USA,0,Lions Gate Films,R,Horror,0,3,M,5.6
Panic Room,tt0258000,2002,P,USA,3,Sony Pictures,R,Crime,0,1,M,6.8
Ten,tt0301978,2002,P,Iran,2,Zeitgeist Films,NOT RATED,Drama,0,0,M,7.5
"Sweetest Thing, The",tt0253867,2002,P,USA,3,Columbia Pictures,R,Comedy,1,0,M,5.1
"Good Girl, The",tt0279113,2002,P,USA,0,N/A,R,Drama,0,1,M,6.4
"Banger Sisters, The",tt0280460,2002,P,USA,0,Fox Searchlight Pictures,R,Comedy,0,0,M,5.6
Secretary,tt0274812,2002,P,USA,1,Lions Gate,R,Comedy,3,1,M,7.0
Two Weeks Notice,tt0313737,2002,P,USA,3,Warner Bros.,PG-13,Comedy,0,1,M,6.1
"Importance of Being Earnest, The",tt0278500,2002,P,UK,0,Miramax Films,PG,Comedy,0,2,M,6.9
Intimate Stories,tt0291988,2002,P,Argentina,0,New Yorker,UNRATED,Comedy,0,1,M,7.5
A Walk to Remember,tt0281358,2002,P,USA,0,Warner Bros. Pictures,PG,Drama,1,1,M,7.4
Chicago,tt0299658,2002,P,USA,0,Miramax Films,PG-13,Comedy,0,0,M,7.2
Harry Potter and the Chamber of Secrets,tt0295297,2002,P,UK,0,Warner Bros. Pictures,PG,Adventure,0,1,M,7.4
Waking Up in Reno,tt0219400,2002,P,USA,0,Miramax Films,R,Comedy,0,2,F,5.5
Big Girls Don&#39;t Cry,tt0291213,2002,P,Germany,0,Sony Pictures Home Entertainment,R,Drama,1,0,F,7.1
"Scorpion King, The",tt0277296,2002,F,USA,1,Universal Pictures,PG-13,Action,0,5,M,5.5
A mi madre le gustan las mujeres,tt0306432,2002,P,Spain,3,Norador Productions,N/A,Comedy,1,0,F,6.3
"Vagina Monologues, The",tt0244283,2002,F,USA,1,HBO Video,TV-MA,Comedy,1,0,F,6.3
Cadet Kelly,tt0294425,2002,P,USA,1,Robert Shapiro Productions,TV-G,Comedy,0,1,M,5.6
Unfaithful,tt0250797,2002,P,USA,1,20th Century Fox,R,Drama,0,2,M,6.7
Devdas,tt0238936,2002,P,India,1,N/A,N/A,Drama,0,0,M,7.6
Time Changer,tt0295725,2002,F,USA,0,Time Changer Productions,PG,Drama,0,0,M,5.4
Crossroads,tt0275022,2002,P,USA,0,Paramount Pictures,PG-13,Comedy,0,0,M,3.4
"Magdalene Sisters, The",tt0318411,2002,P,Ireland,1,Miramax Films,R,Drama,0,1,M,7.8
Dark Water (Honogurai mizu no soko kara),tt0308379,2002,P,Japan,3,Toho Company Ltd,PG-13,Drama,0,0,M,6.7
Spun,tt0283003,2002,P,USA,0,Newmarket Films,R,Comedy,0,1,M,6.8
Carrie,tt0319970,2002,P,USA,4,MGM Home Entertainment,TV-14,Drama,0,2,M,5.5
Barbie as Rapunzel,tt0313255,2002,F,USA,2,F.H.E.,UNRATED,Animation,0,0,M,6.3
"Hot Chick, The",tt0302640,2002,P,USA,1,Buena Vista Distribution Compa,PG-13,Comedy,0,0,M,5.5
Amandla! A Revolution in Four Part Harmony,tt0303297,2002,P,South Africa,0,Artisan Entertainment,PG-13,Documentary,0,1,M,7.4
Low-Flying Aircraft,tt0190975,2002,P,Portugal,0,N/A,N/A,Thriller,0,1,M,6.3
High Crimes,tt0257756,2002,P,USA,2,N/A,PG-13,Crime,1,1,M,6.3
We Were Soldiers,tt0277434,2002,P,USA,0,Paramount Pictures,R,Action,0,3,M,7.2
Queen of the Damned,tt0238546,2002,P,USA,0,Warner Bros. Pictures,R,Drama,1,2,M,5.3
"Tuxedo, The",tt0290095,2002,F,USA,0,Dreamworks Distribution LLC,PG-13,Action,0,3,M,5.4
WiseGirls,tt0284655,2002,P,USA,0,N/A,R,Crime,0,1,M,5.9
Is It College Yet?,tt0285627,2002,P,USA,0,MTV Animation,TV-14,Animation,0,1,F,8.3
Treasure Planet,tt0133240,2002,P,USA,0,Buena Vista Distribution Compa,PG,Animation,0,4,M,7.1
Blue Crush,tt0300532,2002,P,USA,2,Sony Pictures Classics,PG-13,Drama,1,1,M,5.7
Life or Something Like It,tt0282687,2002,P,USA,3,20th Century Fox,PG-13,Comedy,1,2,M,5.8
Embrassez qui vous voudrez,tt0290916,2002,P,France,1,France 2 Cinéma,N/A,Comedy,0,1,M,6.7
Femme Fatale,tt0280665,2002,P,France,4,Warner Bros. Pictures,R,Crime,0,1,M,6.3
Windtalkers,tt0245562,2002,F,USA,0,MGM/UA,R,Action,0,2,M,6.0
Froid comme l&#39;&eacute;t&eacute; (Cold as Summer),tt0305589,2002,P,France,1,N/A,N/A,Drama,0,1,M,7.2
Marion Bridge,tt0329355,2002,P,Canada,1,ABC Distribution Co.,UNRATED,Drama,0,2,M,6.9
White Oleander,tt0283139,2002,P,USA,2,Warner Bros. Pictures,PG-13,Drama,2,0,M,7.2
8 femmes,tt0283832,2002,P,France,1,USA Films,R,Comedy,1,1,M,7.1
May,tt0303361,2002,P,USA,3,Lionsgate Releasing,R,Drama,0,0,M,6.7
Maggie and Annie,tt0426089,2002,P,USA,4,Ariztical Entertainment,N/A,Drama,1,0,F,4.4
Home Room,tt0264689,2002,P,USA,0,DEJ Productions,R,Crime,0,1,M,7.3
All or Nothing,tt0286261,2002,P,UK,1,MGM Distribution Company,R,Drama,0,1,M,7.6
Tipping the Velvet,tt0324264,2002,P,UK,0,,N/A,Drama,0,0,M,8.0
Neko no ongaeshi (The cat returns),tt0347618,2002,P,Japan,2,Toho Company Ltd.,G,Animation,1,1,M,7.3
My Big Fat Greek Wedding,tt0259446,2002,P,Canada,4,IFC Films,PG,Comedy,1,0,M,6.6
Lilya 4-Ever,tt0300140,2002,P,Sweden,1,Newmarket Films,R,Crime,0,1,M,7.9
Bend It Like Beckham,tt0286499,2002,P,UK,2,Fox Searchlight Pictures,PG-13,Comedy,0,1,M,6.7
Undercover Brother,tt0279493,2002,P,USA,0,Universal Pictures,PG-13,Action,0,4,M,5.8
Scooby-Doo,tt0267913,2002,P,USA,0,Warner Bros. Pictures,PG,Adventure,0,5,M,5.0
They,tt0283632,2002,P,USA,1,Arts For The Free Spirit,PG-13,Horror,0,1,M,4.8
Rabbit-Proof Fence,tt0252444,2002,P,Australia,0,Miramax Films,PG,Adventure,1,0,M,7.5
"Rats, The",tt0282418,2002,P,USA,0,N/A,R,Horror,0,1,M,4.9
Dog Soldiers,tt0280609,2002,F,UK,0,Artisan Home Entertainment,R,Action,0,1,M,6.8
"Twilight Samurai, The",tt0351817,2002,P,Japan,1,Empire Pictures,N/A,Drama,0,0,M,8.1
Divine Secrets of the Ya-Ya Sisterhood,tt0279778,2002,P,USA,2,Warner Bros. Pictures,PG-13,Drama,2,1,F,6.0
Star Wars: Episode II - Attack of the Clones,tt0121765,2002,P,USA,0,20th Century Fox,PG,Action,0,3,M,6.6
Lilo and Stitch,tt0275847,2002,P,USA,1,Buena Vista Distribution Compa,PG,Animation,0,3,M,7.2
Moonlight Mile,tt0179098,2002,P,USA,1,Touchstone Pictures,PG-13,Drama,0,0,M,6.7
Tan de repente,tt0324158,2002,P,Argentina,3,Empire Pictures,UNRATED,Comedy,0,1,M,6.4
Tuck Everlasting,tt0283084,2002,P,USA,1,Buena Vista Pictures,PG,Drama,1,2,M,6.7
S1m0ne,tt0258153,2002,P,USA,0,New Line Cinema,PG-13,Comedy,0,1,M,6.1
I&#39;m with Lucy,tt0282593,2002,F,USA,1,Sony Pictures Home Entertainment,R,Comedy,0,1,M,6.0
Sweet Home Alabama,tt0256415,2002,P,USA,2,Buena Vista Distribution Compa,PG-13,Comedy,0,1,M,6.2
A la folie... pas du tout,tt0291579,2002,P,France,3,Samuel Goldwyn Company,PG-13,Romance,1,0,M,7.2
Asterix &amp; Obelix: Mission Cleopatra (Ast&eacute;rix et Ob&eacute;lix: Mission Cl&eacute;op&acirc;tre),tt0250223,2002,P,France,0,Miramax Films,PG,Adventure,0,1,M,6.6
"Wild Thornberrys Movie, The",tt0282120,2002,P,USA,1,Paramount Pictures,PG,Animation,1,3,M,5.3
K-19: The Widowmaker,tt0267626,2002,F,UK,0,Paramount Pictures,PG-13,Drama,0,2,F,6.7
"Barbarian Invasions, The",tt0338135,2003,P,Canada,0,Miramax,R,Comedy,0,0,M,7.7
"Mother, The",tt0323298,2003,P,UK,4,Sony Pictures Classics,R,Drama,0,0,M,6.9
I Capture the Castle,tt0300015,2003,P,UK,1,Samuel Goldwyn Films,R,Drama,1,0,M,7.1
Mona Lisa Smile,tt0304415,2003,P,USA,0,Sony Pictures Releasing,PG-13,Drama,0,2,M,6.5
Charlie&#39;s Angels: Full Throttle,tt0305357,2003,P,USA,0,Columbia Pictures,PG-13,Action,0,4,M,4.9
Angels in America,tt0318997,2003,P,USA,0,,TV-MA,Drama,0,0,M,8.3
Tough Luck,tt0376263,2003,F,USA,1,Millennium Media Services,R,Thriller,0,1,M,6.4
"Matrix Revolutions, The",tt0242653,2003,P,USA,0,Warner Bros. Pictures,R,Action,4,0,F,6.7
Bruce Almighty,tt0315327,2003,P,USA,0,Universal Pictures,PG-13,Comedy,0,5,M,6.7
Camp,tt0342167,2003,P,USA,0,IFC Films,PG-13,Comedy,0,1,M,6.3
A Tale of Two Sisters,tt0365376,2003,P,South Korea,0,Tartan Films,R,Drama,0,0,M,7.2
"Heung joh chow heung yau chow (Turn Left, Turn Right)",tt0367174,2003,P,Hong Kong,0,N/A,N/A,Comedy,0,1,M,6.9
Thirteen,tt0328538,2003,P,USA,5,Fox Searchlight Pictures,R,Drama,1,0,F,6.8
Ju-on 2,tt0367913,2003,P,Japan,1,Lions Gate Releasing,R,Drama,0,0,M,6.4
Robot Stories,tt0301777,2003,P,USA,0,Robot Stories,NOT RATED,Drama,0,0,M,5.8
Uptown Girls,tt0263757,2003,P,USA,3,Metro-Goldwyn-Mayer,PG-13,Comedy,3,0,M,6.1
Tokyo Godfathers,tt0388473,2003,P,Japan,0,Sony Pictures,PG-13,Animation,0,0,M,7.9
"Best of Youth, The",tt0346336,2003,P,Italy,0,Miramax Films,R,Drama,0,0,M,8.5
Scary Godmother: Halloween Spooktakular,tt0330859,2003,P,Canada,1,N/A,NOT RATED,Animation,0,1,M,6.9
Final Destination 2,tt0309593,2003,P,USA,2,New Line Cinema,R,Horror,0,4,M,6.2
Casa de los babys,tt0303830,2003,P,USA,1,IFC Films,R,Drama,0,1,M,6.5
Freaky Friday,tt0322330,2003,P,USA,3,Buena Vista Pictures,PG,Comedy,3,0,M,6.2
Dogville,tt0276919,2003,P,Netherlands,4,Lions Gate Films,R,Crime,0,0,M,8.0
Terminator 3: Rise of the Machines,tt0181852,2003,P,USA,1,Warner Bros. Pictures,R,Action,0,5,M,6.3
"Missing, The",tt0338188,2003,P,USA,4,Sony Pictures Entertainment,R,Adventure,0,1,M,6.5
Malibu Spring Break,tt0379363,2003,P,USA,0,New Gold Dream Pictures Inc.,NOT RATED,Comedy,0,1,M,2.1
Love Actually,tt0314331,2003,P,UK,0,Universal Pictures,R,Comedy,0,1,M,7.6
In the Cut,tt0199626,2003,P,UK,2,Sony Pictures,R,Mystery,1,0,F,5.3
House of Sand and Fog,tt0315983,2003,P,USA,3,DreamWorks SKG,R,Crime,0,2,M,7.6
Kill Bill: Vol. 1,tt0266697,2003,P,USA,1,Miramax Films,R,Action,0,2,M,8.1
Le divorce,tt0306734,2003,P,USA,1,20th Century Fox Film,PG-13,Drama,1,1,M,4.9
Bu san,tt0377556,2003,F,Taiwan,0,Wellspring,N/A,Drama,0,0,M,7.1
"Lizzie McGuire Movie, The",tt0306841,2003,P,USA,1,Walt Disney Pictures,PG,Adventure,1,1,M,5.5
High Tension,tt0338095,2003,P,France,0,Lions Gate Films,R,Horror,0,0,M,6.8
Brother Bear,tt0328880,2003,F,USA,0,Buena Vista Pictures,G,Animation,0,11,M,6.8
I&#39;m Not Scared,tt0326977,2003,P,Italy,0,Miramax Films,R,Crime,1,0,M,7.5
Off the Map,tt0332285,2003,P,USA,3,Manhattan Pictures Internation,PG-13,Drama,0,0,F,7.2
Apr&egrave;s Vous,tt0344604,2003,P,France,0,Paramont Classics,R,Comedy,0,4,M,6.6
Jeepers Creepers II,tt0301470,2003,P,USA,0,MGM/UA,R,Horror,0,2,M,5.6
Lost In Translation,tt0335266,2003,P,USA,1,Focus Features,R,Drama,1,0,F,7.8
"Last Samurai, The",tt0325710,2003,F,USA,0,Warner Bros. Pictures,R,Action,0,4,M,7.7
"Jungle Book 2, The",tt0283426,2003,F,USA,0,Buena Vista,G,Animation,0,4,M,5.4
View from the Top,tt0264150,2003,P,USA,2,Miramax Films,PG-13,Comedy,0,1,M,5.2
Prey for Rock &amp; Roll,tt0307351,2003,P,USA,1,Mac Releasing,R,Drama,0,0,M,6.2
Cold Mountain,tt0159365,2003,P,UK,0,Miramax Films,R,Adventure,0,2,M,7.2
S.W.A.T.,tt0257076,2003,P,USA,0,Columbia Pictures,PG-13,Action,0,3,M,6.0
