title,imdbid,year,class,Country,Fem Wordcount,Production,Rated,Genre,Writers F,Writers M,Director,imdbRating
Teenage Mutant Ninja Turtles: Out of the Shadows,tt3949660,2016,P,USA,0,Paramount Pictures,PG-13,Action,0,3,M,6.0
Fantastic Beasts and Where to Find Them,tt3183660,2016,P,UK,0,Warner Bros. Pictures,PG-13,Adventure,0,0,M,7.4
Ballerina,tt2261287,2016,P,France,3,The Weinstein Company,PG,Animation,0,3,M,6.8
Dernieres nouvelles du cosmos,tt5786040,2016,P,France,0,N/A,N/A,Documentary,0,0,F,6.7
Everybody Wants Some,tt2937696,2016,F,USA,0,Paramount Pictures,R,Comedy,0,1,M,7.0
20th Century Women,tt4385888,2016,P,USA,2,A24 Films,R,Comedy,0,1,M,7.3
Hunt for the Wilderpeople,tt4698684,2016,P,New Zealand,0,Piki Films,PG-13,Adventure,0,0,M,7.9
"Choice, The",tt3797868,2016,P,USA,0,Lionsgate Films,PG-13,Drama,0,2,M,6.6
Raising the Bar,tt5274066,2016,P,Australia,2,N/A,NOT RATED,Family,1,2,M,5.8
My Little Pony: Equestria Girls - Legend of Everfree,tt5474644,2016,P,USA,0,DHX Media,TV-Y7,Animation,1,0,M,6.5
Other People,tt4158876,2016,P,USA,1,Gettin Rad Productions,UNRATED,Comedy,0,1,M,6.7
Spa Night,tt5254640,2016,P,USA,0,Nonetheless Productions,UNRATED,Drama,0,1,M,5.8
"Boss, The",tt2702724,2016,P,USA,3,Universal Pictures,R,Comedy,1,2,M,5.4
"Love Witch, The",tt3908142,2016,P,USA,1,Oscilloscope Laboratories,UNRATED,Comedy,1,0,F,6.2
Trolls,tt1679335,2016,P,USA,1,DreamWorks Animation,PG,Animation,1,3,M,6.5
"Nice Guys, The",tt3799694,2016,P,USA,1,Warner Bros. Pictures,R,Action,0,2,M,7.4
A Dark Song,tt4805316,2016,F,Ireland,1,Samson Films,UNRATED,Drama,0,1,M,6.1
Arrival,tt2543164,2016,P,USA,0,21 Laps Entertainment,PG-13,Drama,0,1,M,7.9
Hounds of Love,tt3896738,2016,P,Australia,5,Gunpowder & Sky,NOT RATED,Crime,0,1,M,6.5
"Legend of Tarzan, The",tt0918940,2016,F,UK,0,Lionsgate Pictures,PG-13,Action,0,5,M,6.3
Be Somebody,tt5512872,2016,P,USA,0,Studio 71,PG,Comedy,0,2,M,5.8
War on Everyone,tt3708886,2016,P,UK,0,Saban Films,R,Action,0,1,M,5.8
Nerve,tt3531824,2016,P,USA,1,Keep Your Head,PG-13,Action,1,0,M,6.6
Final Fantasy XV,tt5595168,2016,P,Japan,0,Square Enix Company,PG-13,Animation,0,0,M,6.8
"Crouching Tiger, Hidden Dragon: Sword of Destiny",tt2652118,2016,P,China,0,Netflix,PG-13,Action,0,1,M,6.1
10 Cloverfield Lane,tt1179933,2016,P,USA,1,Bad Robot Productions,PG-13,Drama,0,5,M,7.2
"Infiltrator, The",tt1355631,2016,P,UK,0,Broad Green Pictures,R,Biography,1,1,M,7.0
Kung Fu Panda 3,tt2267968,2016,P,China,0,DreamWorks Animation,PG,Animation,0,2,M,7.1
Hush,tt5022702,2016,P,USA,2,Intrepid Pictures,R,Horror,1,1,M,6.6
Divines,tt4730986,2016,P,France,1,Easy Tiger,N/A,Crime,0,1,M,7.4
"Shallows, The",tt4052882,2016,P,USA,1,Ombra Films,PG-13,Drama,0,1,M,6.3
"Belko Experiment, The",tt1082807,2016,P,USA,0,BH Tilt,R,Action,0,1,M,6.1
"Fundamentals of Caring, The",tt2452386,2016,P,USA,0,Netflix,TV-MA,Comedy,0,1,M,7.3
Rogue One,tt3748528,2016,P,USA,1,Walt Disney Pictures,PG-13,Action,0,5,M,7.8
"Girl with All the Gifts, The",tt4547056,2016,P,UK,1,Saban Films,R,Drama,0,2,M,6.7
Cam-Girl,tt2290819,2016,P,USA,0,N/A,N/A,Thriller,0,0,M,4.7
Tallulah,tt1639084,2016,P,USA,2,Netflix,N/A,Comedy,0,0,M,6.7
Jane Got a Gun,tt2140037,2016,F,USA,3,Relativity Media,R,Action,0,4,M,5.9
Dear Eleanor,tt2927212,2016,P,USA,0,Nine Nights,PG-13,Adventure,2,0,M,6.0
Christine,tt4666726,2016,P,UK,2,Borderline Films,R,Biography,0,1,M,6.9
"Divergent Series: Allegiant, The",tt3410834,2016,P,USA,0,Lionsgate,PG-13,Action,1,2,M,5.7
Middle School: The Worst Years of My Life,tt4981636,2016,P,USA,0,James Patterson Entertainment,PG,Animation,1,3,M,6.1
Prevenge,tt5154288,2016,P,UK,3,Western Edge Pictures,NOT RATED,Comedy,1,0,F,5.9
Julieta,tt4326444,2016,P,Spain,4,El Deseo,R,Drama,1,1,M,7.1
Gr&uuml;&szlig;e aus Fukushima (Greetings from Fukushima),tt4667788,2016,P,Germany,2,N/A,N/A,Drama,0,0,M,6.8
10 Days In A Madhouse,tt3453052,2016,P,USA,1,N/A,R,Drama,0,1,M,7.1
How to Be Single,tt1292566,2016,P,USA,0,Warner Bros. Pictures,R,Comedy,3,2,M,6.1
Finding Dory,tt2277860,2016,P,USA,1,Walt Disney Pictures/PIXAR,PG,Animation,1,2,M,7.3
Let Me Go,tt5153952,2016,P,UK,0,N/A,N/A,N/A,0,0,M,
La La Land,tt3783958,2016,P,USA,0,Liongate Films,PG-13,Comedy,0,1,M,8.1
Spidarlings,tt2262129,2016,P,UK,0,N/A,N/A,Comedy,0,0,M,7.5
"Void, The",tt4255304,2016,P,Canada,0,SGL Entertainment,NOT RATED,Horror,0,2,M,5.8
A United Kingdom,tt3387266,2016,P,Czech Republic,1,Harbinger Pictures,PG-13,Biography,1,0,M,6.8
Split,tt4972582,2016,P,USA,0,Universal Pictures,PG-13,Horror,0,0,M,7.3
Their Finest,tt1661275,2016,P,UK,0,EuropaCorp / STXfilms,R,Comedy,0,0,M,6.8
Catfight,tt5294198,2016,P,USA,0,N/A,NOT RATED,Comedy,0,0,M,5.8
Psych: The Movie,tt6868216,2017,P,USA,0,USA,TV-PG,Comedy,0,3,M,7.6
Wilson,tt1781058,2017,P,USA,2,Fox Searchlight,R,Comedy,0,2,M,5.8
Paddington 2,tt4468740,2017,P,UK,0,N/A,PG,Animation,0,3,M,7.9
Gifted,tt4481414,2017,P,USA,1,N/A,PG-13,Drama,0,0,M,7.6
T2 Trainspotting,tt2763304,2017,P,UK,0,TriStar Pictures,R,Drama,0,1,M,7.2
Before I Fall,tt1691916,2017,P,USA,4,Open Road Films,PG-13,Drama,2,0,M,6.4
Beatriz at Dinner,tt5929750,2017,P,USA,1,Roadside Attractions,R,Comedy,0,1,M,6.1
It Comes at Night,tt4695012,2017,P,USA,1,A24,R,Horror,0,1,M,6.2
"Incredible Jessica James, The",tt5990342,2017,P,USA,0,Netflix,N/A,Comedy,0,0,M,6.5
Annabelle: Creation,tt5140878,2017,P,USA,2,New Line Cinema,R,Horror,0,2,M,6.5
xXx: Return of Xander Cage,tt1293847,2017,P,China,0,Paramount Pictures,PG-13,Action,0,0,M,5.2
What Happened to Monday,tt1536537,2017,P,UK,0,Netflix,TV-MA,Action,0,1,M,6.9
Ingrid Goes West,tt5962210,2017,P,USA,0,NEON,R,Comedy,0,1,M,6.6
On Body and Soul,tt5607714,2017,P,Hungary,0,N/A,NOT RATED,Drama,0,0,M,7.6
Blade Runner 2049,tt1856101,2017,P,USA,0,Warner Bros. Pictures,R,Drama,0,2,M,8.0
Good Time,tt4846232,2017,P,USA,0,A24,R,Crime,0,2,M,7.3
"Wall, The",tt4218696,2017,F,USA,0,Amazon Studios and Roadside Attractions,R,Drama,0,0,M,6.2
Home Again,tt5719700,2017,P,USA,2,Open Road Films,PG-13,Comedy,1,0,F,5.8
"Breadwinner, The",tt3901826,2017,P,Ireland,3,N/A,PG-13,Animation,2,0,F,7.7
Pokemon the Movie: I Choose You!,tt6595896,2017,P,Japan,0,N/A,NOT RATED,Animation,0,0,M,6.5
Ghost in the Shell,tt1219827,2017,P,USA,1,Paramount Pictures,PG-13,Action,1,2,M,6.4
Coco,tt2380307,2017,P,USA,0,Disney/Pixar,PG,Animation,0,6,M,8.4
Dance Academy: The Movie,tt5834660,2017,P,Germany,0,Cinedigm,N/A,Drama,1,0,M,7.0
"Fate of the Furious, The",tt4630562,2017,P,China,1,Universal Pictures,PG-13,Action,0,2,M,6.7
Wonder Wheel,tt5825380,2017,P,USA,1,Amazon Studios,PG-13,Drama,0,0,M,6.2
Ver&oacute;nica,tt5862312,2017,P,Spain,2,N/A,TV-MA,Drama,0,1,M,6.2
Wonder Woman,tt0451279,2017,P,USA,1,Warner Bros. Pictures,PG-13,Action,0,5,M,7.5
Cherry Pop,tt4807950,2017,P,USA,0,Wolfe Releasing,N/A,Comedy,0,1,M,4.3
Mary and The Witch&#39;s Flower,tt6336356,2017,P,Japan,1,N/A,PG,Animation,1,1,M,6.8
A man of integrity,tt6776462,2017,P,Iran,0,N/A,N/A,Drama,0,1,M,7.2
La llamada,tt5176252,2017,P,Spain,0,N/A,N/A,Musical,0,4,M,6.4
Megan Leavy,tt4899370,2017,P,USA,1,Bleecker Street,PG-13,Biography,2,0,F,7.1
"Post, The",tt6294822,2017,P,USA,0,20th Century Fox,PG-13,Biography,0,1,M,7.2
Ava,tt6194530,2017,P,France,4,N/A,N/A,Drama,0,1,M,6.8
Monster High: Electrified,tt6536944,2017,P,N/A,0,N/A,NOT RATED,Animation,0,1,M,6.0
Okja,tt3967856,2017,P,South Korea,2,Netflix,TV-MA,Action,0,1,M,7.3
Dunkirk,tt5013056,2017,F,UK,0,Warner Bros. Pictures,PG-13,Action,0,1,M,7.9
Logan Lucky,tt5439796,2017,P,USA,0,Fingerprint Releasing / Bleecker Street,PG-13,Comedy,1,0,M,7.0
Death Note,tt1241317,2017,F,USA,0,Vertigo Entertainment,TV-MA,Adventure,0,1,M,4.6
Band Aid,tt5816374,2017,P,USA,0,IFC Films,R,Comedy,1,0,F,6.6
Jumanji: Welcome to the Jungle,tt2283362,2017,P,USA,0,Columbia Pictures,PG-13,Action,0,7,M,7.0
Wish Upon,tt5322012,2017,P,USA,1,Broad Green Pictures,PG-13,Fantasy,1,0,M,5.1
"Glass Castle, The",tt2378507,2017,P,USA,2,Lionsgate,PG-13,Biography,0,1,M,7.2
"Hitman&#39;s Bodyguard, The",tt1959563,2017,P,USA,0,Summit Entertainment,R,Action,0,0,M,6.9
Death Race 2050,tt5493706,2017,P,USA,0,N/A,R,Action,0,0,M,3.7
Revelator,tt5296086,2017,P,USA,0,Revelator Films,N/A,Horror,0,0,M,8.2
You Get Me,tt5539054,2017,P,USA,0,Netflix,TV-MA,Crime,0,1,M,4.6
Fifty Shades Darker,tt4465564,2017,P,USA,2,Universal Pictures,R,Drama,0,0,M,4.6
For Here or To Go?,tt4157510,2017,P,USA,0,N/A,N/A,Comedy,0,1,M,7.9
Pilgrimage,tt3531202,2017,F,Ireland,0,RLJ Entertainment,NOT RATED,Adventure,1,1,M,5.8
Canaries,tt4082644,2017,P,UK,0,N/A,N/A,Comedy,0,1,M,4.3
Batman vs. Two-Face,tt6142314,2017,P,USA,0,DC Entertainment,PG,Animation,0,5,M,6.1
God&#39;s Own Country,tt5635086,2017,F,UK,0,Samuel Goldwyn Films,NOT RATED,Drama,0,1,M,7.7
I Don&#39;t Feel at Home in This World Anymore,tt5710514,2017,P,USA,3,Film Science,TV-MA,Comedy,0,0,M,6.9
"Discovery, The",tt5155780,2017,P,USA,2,Netflix,TV-MA,Drama,1,2,F,6.3
Kidnap,tt1458169,2017,P,USA,2,Aviron Pictures,R,Action,0,0,M,5.9
Bright,tt5519340,2017,P,USA,0,Netflix,TV-MA,Action,0,1,M,6.4
Unlocked,tt1734493,2017,P,Czech Republic,0,Lionsgate Premiere,R,Action,0,1,M,6.2
"Everything, Everything",tt5001718,2017,P,USA,2,Warner Bros. Pictures,PG-13,Drama,0,0,F,6.4
My Cousin Rachel,tt4411596,2017,P,UK,3,Fox Searchlight Pictures,PG-13,Drama,1,1,M,6.0
"Ritual, The",tt5638642,2017,F,UK,0,Netflix,TV-MA,Horror,0,2,M,6.3
To the bone,tt5541240,2017,P,USA,3,Netflix,TV-MA,Drama,0,0,M,6.9
Amityville: The Awakening,tt1935897,2017,P,USA,3,Dimension Films,PG-13,Horror,0,0,M,4.8
I Feel Pretty,tt6791096,2018,P,China,7,STXfilms,PG-13,Comedy,1,1,F,5.3
Life of the Party,tt5619332,2018,P,USA,3,New Line Cinema,PG-13,Comedy,1,1,M,5.5
Tag,tt2854926,2018,P,USA,0,Warner Bros. Pictures,R,Comedy,0,3,M,6.6
Game Night,tt2704998,2018,P,USA,0,Warner Brothers,R,Action,0,1,M,7.0
"Guernsey Literary and Potato Peel Pie Society, The",tt1289403,2018,P,UK,1,Netflix,N/A,Drama,2,2,M,7.4
Tully,tt5610554,2018,P,USA,2,Focus Features,R,Comedy,0,0,M,7.0
Pass Over,tt7768846,2018,F,USA,0,40 Acres & A Mule Filmworks,NOT RATED,Drama,0,0,M,5.8
Set It Up,tt5304992,2018,P,USA,0,Netflix,TV-14,Comedy,1,0,F,6.5
Truth or Dare,tt6772950,2018,P,USA,0,Universal Pictures,PG-13,Horror,1,3,M,5.1
Incredibles 2,tt3606756,2018,P,USA,0,Disney/Pixar,PG,Animation,0,0,M,7.9
Au poste!,tt7156222,2018,F,France,0,N/A,N/A,Comedy,0,1,M,
A Simple Favor,tt7040874,2018,P,USA,2,Lionsgate,N/A,Comedy,1,0,M,7.1
Blockers,tt2531344,2018,P,USA,0,Universal Pictures,R,Comedy,0,1,M,6.2
Black Panther,tt1825683,2018,P,USA,0,Marvel Studios,PG-13,Action,1,3,F,7.4
"Cloverfield Paradox, The",tt2548396,2018,P,USA,0,Netflix,TV-MA,Horror,0,0,M,5.6
Tomb Raider,tt1365519,2018,P,UK,4,Warner Bros. Pictures,PG-13,Action,0,1,M,6.4
"Kissing Booth, The",tt3799232,2018,P,UK,1,Netflix,TV-14,Comedy,0,0,M,6.2
Ocean&#39;s 8,tt5164214,2018,P,USA,0,Warner Bros. Pictures,PG-13,Action,1,4,M,6.3
Kaala,tt6929642,2018,P,India,0,Wunderbar Studios,NOT RATED,Action,0,0,M,7.0
